y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,2902.6566545809683,1154.5661804515528,4642.547130020283,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,2577.024062518953,876.2514063829658,4386.899212754736,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1361.8585515224481,-444.90518313030935,3097.9602733630677,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-870.401427915901,-2638.300553399107,888.5706368624244,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-986.588100532163,-2817.760011845762,752.6189371028368,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1785.000427354164,2.573588271835678,3651.6664033095394,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,2028.709886293406,229.25208200144675,3803.813523539829,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,1874.7747583395412,93.34543640088594,3635.23572366858,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,1788.901481201991,-96.60282359074344,3585.2785951200176,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1791.084831398442,-158.8017712209248,3388.0750783886783,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-106.57019957525199,-1831.1045036966293,1599.6514543983621,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-528.7767645187096,-2330.4466259149585,1301.4028892458095,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1863.5491433312623,48.65326554502651,3558.1084230831075,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2089.669792008421,377.5880585900161,3659.167360836476,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2273.178970199509,461.68632725351614,4014.368828111505,2024-12-31T00:00:00Z
2205,2025-01-16T00:00:00Z,2525.772078527453,656.9936758794137,4124.728778792003,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2552.118264014173,723.998859274375,4312.08006633044,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,395.12897568478456,-1323.5893234709633,2152.6048363941995,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-245.04966997055772,-1997.9552073408686,1580.0162022667803,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2247.6310797183896,472.91028428042904,4055.683836767159,2024-12-31T00:00:00Z
3050,2025-01-21T00:00:00Z,2836.153940874307,1069.3827892876784,4463.603470433858,2024-12-31T00:00:00Z
2877,2025-01-22T00:00:00Z,3312.1614783194673,1795.6930185405326,5109.529896551729,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3528.90481968002,1619.5826879138851,5286.080128164838,2024-12-31T00:00:00Z
5201,2025-01-24T00:00:00Z,3305.323474032705,1636.0973151281735,5052.371626441186,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,1115.671628617433,-782.640969001645,2821.877556331919,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,1024.3103856431678,-766.9949153287794,2824.1425748969973,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,4570.868938325777,2797.681962365336,6328.01266717292,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,6177.935776101388,4458.02489791244,7894.25134334025,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,5786.11173232725,4175.467338548437,7513.868830739314,2024-12-31T00:00:00Z
255,2025-01-30T00:00:00Z,5330.667231710639,3636.8354286665776,7139.935445330086,2024-12-31T00:00:00Z
47,2025-02-01T00:00:00Z,-942.127470807427,-2592.035222104881,809.9334787455457,2025-01-31T00:00:00Z
14,2025-02-02T00:00:00Z,-1202.4612970106891,-2884.178401875083,690.3943705075019,2025-01-31T00:00:00Z
454,2025-02-03T00:00:00Z,905.9625850573902,-931.7151686344391,2630.2223575742373,2025-01-31T00:00:00Z
626,2025-02-04T00:00:00Z,1541.065060611425,-144.87233509088458,3344.6691297785337,2025-01-31T00:00:00Z
886,2025-02-05T00:00:00Z,2015.1813990896585,286.95279822096904,3761.3823319969074,2025-01-31T00:00:00Z
1159,2025-02-06T00:00:00Z,2134.9427769084077,328.3776962429802,3869.706363894177,2025-01-31T00:00:00Z
1341,2025-02-07T00:00:00Z,1838.5438597694206,31.16614811766866,3630.022312179829,2025-01-31T00:00:00Z
301,2025-02-08T00:00:00Z,-409.3684239621971,-2327.6618576977294,1411.5360732360487,2025-01-31T00:00:00Z
54,2025-02-09T00:00:00Z,-750.5582889151115,-2443.874312724439,1036.9089299127977,2025-01-31T00:00:00Z
1577,2025-02-10T00:00:00Z,2084.8717025567516,246.6336116471575,3860.514953623134,2025-01-31T00:00:00Z
555,2025-02-11T00:00:00Z,1020.948417235624,-907.7256642585214,2801.817861395113,2025-01-31T00:00:00Z
1823,2025-02-12T00:00:00Z,2623.800442413893,940.0075010699328,4527.310396121377,2025-01-31T00:00:00Z
2209,2025-02-13T00:00:00Z,2457.1540761167657,696.6584923447261,4281.0092285563305,2025-01-31T00:00:00Z
2307,2025-02-14T00:00:00Z,2287.177415239577,329.80550481716233,4052.365508247627,2025-01-31T00:00:00Z
485,2025-02-15T00:00:00Z,357.591643946505,-1443.5191406695346,2268.1386992869066,2025-01-31T00:00:00Z
118,2025-02-16T00:00:00Z,138.74971425038075,-1604.6972552671186,1977.8010045392075,2025-01-31T00:00:00Z
2482,2025-02-17T00:00:00Z,2746.6505648700277,1012.7009406083315,4511.038398567358,2025-01-31T00:00:00Z
2912,2025-02-18T00:00:00Z,2927.690304240054,1186.689032433446,4684.452778621766,2025-01-31T00:00:00Z
3106,2025-02-19T00:00:00Z,2807.87498045624,1069.463897855321,4634.629177404432,2025-01-31T00:00:00Z
3104,2025-02-20T00:00:00Z,2880.9049912236796,1075.3031261166439,4619.823321466078,2025-01-31T00:00:00Z
3308,2025-02-21T00:00:00Z,3077.2055270079836,1391.6759935344207,4806.269445721088,2025-01-31T00:00:00Z
732,2025-02-22T00:00:00Z,1281.6187261826974,-510.37685121245636,3099.7180391759634,2025-01-31T00:00:00Z
202,2025-02-23T00:00:00Z,865.3140516592932,-920.2290005613104,2562.254637289288,2025-01-31T00:00:00Z
3544,2025-02-24T00:00:00Z,3251.0556084233403,1553.5295073985535,5018.253445916417,2025-01-31T00:00:00Z
4868,2025-02-25T00:00:00Z,3645.1094367013247,1951.5436279664334,5294.567616268055,2025-01-31T00:00:00Z
6187,2025-02-26T00:00:00Z,4348.915325636615,2630.8386225599684,6087.294657967805,2025-01-31T00:00:00Z
8082,2025-02-27T00:00:00Z,5519.997135458529,3780.916541165701,7298.244022887951,2025-01-31T00:00:00Z
14837,2025-02-28T00:00:00Z,6434.901059364394,4736.730788191183,8260.016724928353,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,4458.541196617316,2736.5200243793697,6264.312994033573,2025-01-31T00:00:00Z
27,2025-03-02T00:00:00Z,2906.8262931433974,1156.9037498184323,4552.58717209408,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,4820.578263282785,3082.7219259585427,6609.8753905389,2025-02-28T00:00:00Z
27,2025-03-02T00:00:00Z,3231.441269243196,1399.2787040354008,5077.604784457963,2025-02-28T00:00:00Z
378,2025-03-03T00:00:00Z,3861.6928892665,2138.2717472683576,5629.112181347348,2025-02-28T00:00:00Z
666,2025-03-04T00:00:00Z,2455.3606859952397,632.4353411968776,4227.171827252653,2025-02-28T00:00:00Z
792,2025-03-05T00:00:00Z,1595.1722436375862,-205.8353509996095,3365.023816124431,2025-02-28T00:00:00Z
1426,2025-03-06T00:00:00Z,1613.7344308468187,-183.47415788138036,3557.0345286539737,2025-02-28T00:00:00Z
1674,2025-03-07T00:00:00Z,1957.2847758112475,202.0086303555196,3740.89587317889,2025-02-28T00:00:00Z
310,2025-03-08T00:00:00Z,91.1933113836526,-1777.1911508151052,1853.632737066837,2025-02-28T00:00:00Z
109,2025-03-09T00:00:00Z,-424.50083291407645,-2174.931107688774,1473.2919218725617,2025-02-28T00:00:00Z
1899,2025-03-10T00:00:00Z,1923.6383942341076,255.9102511854861,3806.3208649079334,2025-02-28T00:00:00Z
2293,2025-03-11T00:00:00Z,2284.47427874777,574.9429296466949,4029.303936896966,2025-02-28T00:00:00Z
2575,2025-03-12T00:00:00Z,2591.920523644151,914.8811802571513,4403.416708020811,2025-02-28T00:00:00Z
2235,2025-03-13T00:00:00Z,2890.6152892492983,1171.8358225658835,4653.008974233324,2025-02-28T00:00:00Z
3818,2025-03-14T00:00:00Z,2879.479020876651,1151.317249327297,4528.460188760871,2025-02-28T00:00:00Z
926,2025-03-15T00:00:00Z,588.1794248370688,-1204.7612320474032,2288.6005443891127,2025-02-28T00:00:00Z
263,2025-03-16T00:00:00Z,-2.908509894458348,-1808.9492756539703,1748.4728270719024,2025-02-28T00:00:00Z
4811,2025-03-17T00:00:00Z,2601.2314006021497,885.0518880457345,4438.6607082410455,2025-02-28T00:00:00Z
1459,2025-03-18T00:00:00Z,1643.3609403294374,-179.54535772782225,3527.2055781150434,2025-02-28T00:00:00Z
3507,2025-03-19T00:00:00Z,3432.6070778159133,1591.953762635894,5201.538579999733,2025-02-28T00:00:00Z
3947,2025-03-20T00:00:00Z,3395.386207063841,1480.7034551894403,5209.540742393569,2025-02-28T00:00:00Z
4278,2025-03-21T00:00:00Z,3117.138989568704,1253.1263878070679,4882.591864993422,2025-02-28T00:00:00Z
1076,2025-03-22T00:00:00Z,890.7591691308053,-893.4200030901841,2646.787859831671,2025-02-28T00:00:00Z
301,2025-03-23T00:00:00Z,621.9516160736628,-1161.5884321122126,2439.9330188319577,2025-02-28T00:00:00Z
4290,2025-03-24T00:00:00Z,3468.5629420012774,1695.3043658134288,5236.43241038743,2025-02-28T00:00:00Z
5571,2025-03-25T00:00:00Z,3984.44384583629,2220.993175634031,5674.956956299634,2025-02-28T00:00:00Z
6349,2025-03-26T00:00:00Z,3941.0057531692837,2189.4481872890474,5737.020946126196,2025-02-28T00:00:00Z
8833,2025-03-27T00:00:00Z,3870.73479127786,1916.661750333023,5602.88684018073,2025-02-28T00:00:00Z
9716,2025-03-28T00:00:00Z,4150.91681799572,2610.118871943105,5960.336295545581,2025-02-28T00:00:00Z
3249,2025-03-29T00:00:00Z,2973.84282382277,1299.9309618392035,4777.1873511307385,2025-02-28T00:00:00Z
198,2025-03-30T00:00:00Z,3692.5281445113424,1817.186058992557,5494.840790173286,2025-02-28T00:00:00Z
2,2025-04-01T00:00:00Z,3244.797009865206,1273.0939162704976,5118.151557621489,2025-03-31T00:00:00Z
105,2025-04-02T00:00:00Z,4391.173085903382,2601.054314047883,6332.370550005931,2025-03-31T00:00:00Z
283,2025-04-03T00:00:00Z,2134.9111646680144,436.3075874501555,3952.7140017196716,2025-03-31T00:00:00Z
403,2025-04-04T00:00:00Z,1005.9120836628406,-899.9577488239697,2798.1980116889004,2025-03-31T00:00:00Z
47,2025-04-05T00:00:00Z,-1153.146076915049,-2952.493391710223,763.9695431647298,2025-03-31T00:00:00Z
11,2025-04-06T00:00:00Z,-1322.0399407980503,-3104.7732882698087,647.1092030986183,2025-03-31T00:00:00Z
477,2025-04-07T00:00:00Z,296.70170187341455,-1437.440771928278,1991.8351047141612,2025-03-31T00:00:00Z
774,2025-04-08T00:00:00Z,955.2288535023708,-963.8911458747698,2653.474557467901,2025-03-31T00:00:00Z
1016,2025-04-09T00:00:00Z,2195.8835269519486,411.0442016042083,4100.901625409476,2025-03-31T00:00:00Z
1421,2025-04-10T00:00:00Z,2125.022934629935,272.74005085879566,3979.197537351751,2025-03-31T00:00:00Z
1565,2025-04-11T00:00:00Z,2195.812220102614,360.090032687255,4110.991725652775,2025-03-31T00:00:00Z
276,2025-04-12T00:00:00Z,259.0980308220337,-1593.5010493896648,2198.583386468497,2025-03-31T00:00:00Z
55,2025-04-13T00:00:00Z,-19.11291514201139,-1829.5347972649586,1776.8141246467962,2025-03-31T00:00:00Z
1634,2025-04-14T00:00:00Z,2496.406331045337,738.463265585506,4301.399955381296,2025-03-31T00:00:00Z
1965,2025-04-15T00:00:00Z,2708.3810030344775,906.8211835634423,4464.020837532485,2025-03-31T00:00:00Z
2360,2025-04-16T00:00:00Z,2755.119282634976,884.8605046346381,4497.069010115269,2025-03-31T00:00:00Z
2760,2025-04-17T00:00:00Z,2989.775740184555,1246.3035166413108,4648.411449871717,2025-03-31T00:00:00Z
2721,2025-04-18T00:00:00Z,3182.888517660658,1299.8123121125643,4972.734849699029,2025-03-31T00:00:00Z
420,2025-04-19T00:00:00Z,1036.5906192925709,-663.1500532097474,2923.2049894347592,2025-03-31T00:00:00Z
166,2025-04-20T00:00:00Z,418.45670137603656,-1392.8630372735513,2270.739255127794,2025-03-31T00:00:00Z
2714,2025-04-21T00:00:00Z,2798.9664889914507,1015.4899170135224,4737.520496300252,2025-03-31T00:00:00Z
3162,2025-04-22T00:00:00Z,3206.7670378810876,1502.1347511652386,5182.819664843825,2025-03-31T00:00:00Z
3603,2025-04-23T00:00:00Z,3571.0172263979202,1751.4424907972607,5315.691082733503,2025-03-31T00:00:00Z
3831,2025-04-24T00:00:00Z,3920.0225740398146,2140.744206638164,5849.002029485261,2025-03-31T00:00:00Z
4598,2025-04-25T00:00:00Z,3935.468676581081,2127.22234071954,5665.8451603536105,2025-03-31T00:00:00Z
1014,2025-04-26T00:00:00Z,1600.5469374001423,-300.6413028706841,3336.8447868077947,2025-03-31T00:00:00Z
198,2025-04-27T00:00:00Z,1199.5359925034581,-566.2340919716637,2997.7788603905524,2025-03-31T00:00:00Z
