y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,501.8442441957013,-862.2946871285606,1868.4434085940434,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,1789.0512369350813,453.23426991882485,3175.131920488259,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1826.9569551450613,494.1166891206712,3151.9124874317304,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-547.1185927532742,-1900.4773631869145,740.3247868904712,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-1117.3469013775857,-2376.428452186879,259.91423064874095,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1416.7013368488297,-42.03149011247743,2779.635571405897,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,1649.7442274947368,260.32737428074734,2903.0610556300035,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,2150.8032103213964,741.3771821142908,3495.7119175036487,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,1975.6644713162348,538.193488140191,3519.2607141164954,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1914.3759454239494,574.321191815039,3300.4562223213575,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-185.13211548267236,-1582.6825077984706,1211.111529309934,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-676.7892282078355,-2113.5702514495338,625.9345706148408,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1802.525025907013,463.146656175572,3247.6090218980635,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2193.8776653937966,850.4982557541624,3529.900138276668,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2419.196831684657,1057.4921629522294,3834.242242406423,2024-12-31T00:00:00Z
2205,2025-01-16T00:00:00Z,2569.1806397081664,1241.3785321091914,3927.5512922132416,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2461.0664003471547,1100.4723765993788,3915.0067386306455,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,301.4689634948743,-1042.5745851715267,1698.1435389464496,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-115.93144340982053,-1374.7017117273467,1214.1298622730203,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2397.8859298275556,1050.61514990281,3817.2309942714,2024-12-31T00:00:00Z
3050,2025-01-21T00:00:00Z,2856.6247849606307,1428.0761410472833,4289.375290224536,2024-12-31T00:00:00Z
2877,2025-01-22T00:00:00Z,3180.436947568938,1730.8430575924126,4490.716422584548,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3326.0464984606733,1913.1405840228574,4791.31326572589,2024-12-31T00:00:00Z
5201,2025-01-24T00:00:00Z,3276.540674545464,1862.6145566540945,4716.503719216007,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,1216.2595735932173,-176.71408415033872,2589.089841178535,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,690.696071627337,-656.5345770467005,2036.8148789225331,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,4459.640561296323,2964.2546870709384,5865.373735007238,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,5229.615945619802,3842.3773022396745,6665.746009588693,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,4415.31841746221,3059.946532149032,5787.280182554626,2024-12-31T00:00:00Z
255,2025-01-30T00:00:00Z,5928.867925537354,4554.283633243496,7399.705446249331,2024-12-31T00:00:00Z
47,2025-02-01T00:00:00Z,-2392.4231780954888,-3711.68695179779,-981.918777863042,2025-01-31T00:00:00Z
14,2025-02-02T00:00:00Z,-1419.6977104299272,-2784.851767868358,-77.04036999201635,2025-01-31T00:00:00Z
454,2025-02-03T00:00:00Z,1223.204602784042,-187.11511771546805,2517.8982337469647,2025-01-31T00:00:00Z
626,2025-02-04T00:00:00Z,1536.8752585225834,0.22793832055479146,2900.466375928788,2025-01-31T00:00:00Z
886,2025-02-05T00:00:00Z,1612.010898334554,226.9300537421227,3042.875890145803,2025-01-31T00:00:00Z
1159,2025-02-06T00:00:00Z,1626.6073315340968,278.18185830500636,3095.3906191583033,2025-01-31T00:00:00Z
1341,2025-02-07T00:00:00Z,1373.4211728266844,14.862823645712135,2699.855849777274,2025-01-31T00:00:00Z
301,2025-02-08T00:00:00Z,-299.6714542020313,-1633.8802839357304,1197.9171494268376,2025-01-31T00:00:00Z
54,2025-02-09T00:00:00Z,-789.7059020050742,-2130.398145469485,649.6419877124174,2025-01-31T00:00:00Z
1577,2025-02-10T00:00:00Z,1877.8957035302976,480.70990042674913,3296.0210924234048,2025-01-31T00:00:00Z
555,2025-02-11T00:00:00Z,704.4877559597617,-668.8324496665675,2052.84661607489,2025-01-31T00:00:00Z
1823,2025-02-12T00:00:00Z,2346.410388155674,902.3222021891982,3697.690562744777,2025-01-31T00:00:00Z
2209,2025-02-13T00:00:00Z,2319.8855330762526,827.7633167098728,3581.372283987882,2025-01-31T00:00:00Z
2307,2025-02-14T00:00:00Z,2325.6167478833504,941.9324182373493,3693.806343142107,2025-01-31T00:00:00Z
485,2025-02-15T00:00:00Z,359.1907265513014,-976.4648311985087,1757.2449276423004,2025-01-31T00:00:00Z
118,2025-02-16T00:00:00Z,-57.47377039093908,-1476.2154997479956,1248.636019807134,2025-01-31T00:00:00Z
2482,2025-02-17T00:00:00Z,2418.5941968135644,1102.2825887429708,3830.112711735885,2025-01-31T00:00:00Z
2912,2025-02-18T00:00:00Z,2816.035983572776,1319.2517270091496,4288.528950750111,2025-01-31T00:00:00Z
3106,2025-02-19T00:00:00Z,2898.4961240767534,1471.1916377194857,4257.308067357517,2025-01-31T00:00:00Z
3104,2025-02-20T00:00:00Z,2915.438410063479,1510.619262073511,4377.799096421873,2025-01-31T00:00:00Z
3308,2025-02-21T00:00:00Z,2994.5179434685724,1664.5573178144416,4431.253230637212,2025-01-31T00:00:00Z
732,2025-02-22T00:00:00Z,1068.4882980050654,-323.41036024180056,2466.0826219260066,2025-01-31T00:00:00Z
202,2025-02-23T00:00:00Z,687.2437112386688,-588.1186118292533,2118.1107384373354,2025-01-31T00:00:00Z
3544,2025-02-24T00:00:00Z,4520.9279456198165,3166.0536419603395,5904.000331631104,2025-01-31T00:00:00Z
4868,2025-02-25T00:00:00Z,4860.331959914582,3532.3960766190835,6349.286239209021,2025-01-31T00:00:00Z
6187,2025-02-26T00:00:00Z,4815.0456939868,3515.1743959540663,6090.985674253669,2025-01-31T00:00:00Z
8082,2025-02-27T00:00:00Z,7203.0333172056,5895.209768235823,8644.93542281199,2025-01-31T00:00:00Z
14837,2025-02-28T00:00:00Z,9710.041346579912,8405.06629490527,11111.318377131862,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,985.3189259215674,-414.5065937369387,2314.671861975411,2025-01-31T00:00:00Z
27,2025-03-02T00:00:00Z,-650.920225564169,-2020.5743512378742,785.8480136499581,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,1317.266716109981,-94.37737290543085,2733.3031485605165,2025-02-28T00:00:00Z
27,2025-03-02T00:00:00Z,-628.0824293115352,-2136.7202238526506,659.8672773321305,2025-02-28T00:00:00Z
378,2025-03-03T00:00:00Z,1315.6905934592423,-66.11220781511959,2812.6693838894557,2025-02-28T00:00:00Z
666,2025-03-04T00:00:00Z,1724.6674387403446,302.06767437280985,3201.9106389084327,2025-02-28T00:00:00Z
792,2025-03-05T00:00:00Z,1831.621016127164,410.9677551100431,3193.7699830613465,2025-02-28T00:00:00Z
1426,2025-03-06T00:00:00Z,1811.2487895443712,488.52138597642,3208.1043665646885,2025-02-28T00:00:00Z
1674,2025-03-07T00:00:00Z,1783.4133547136603,328.98442877790103,3218.2868761452182,2025-02-28T00:00:00Z
310,2025-03-08T00:00:00Z,316.20788760489177,-1109.2665107647263,1714.699831988977,2025-02-28T00:00:00Z
109,2025-03-09T00:00:00Z,-201.84040051861075,-1567.3421016975472,1208.0386183081778,2025-02-28T00:00:00Z
1899,2025-03-10T00:00:00Z,2105.346303102961,669.2144331693434,3418.0356031056185,2025-02-28T00:00:00Z
2293,2025-03-11T00:00:00Z,2353.6885528312096,991.4399804655781,3731.56199412032,2025-02-28T00:00:00Z
2575,2025-03-12T00:00:00Z,2525.841832785838,1112.1632293676714,3942.461245121988,2025-02-28T00:00:00Z
2235,2025-03-13T00:00:00Z,2694.6940716157324,1174.0198334005331,4120.768050360174,2025-02-28T00:00:00Z
3818,2025-03-14T00:00:00Z,2656.4905707644216,1271.5954958449468,4154.681802282736,2025-02-28T00:00:00Z
926,2025-03-15T00:00:00Z,461.26704478151987,-874.2032922053925,1880.6444737642735,2025-02-28T00:00:00Z
263,2025-03-16T00:00:00Z,8.452494203523656,-1269.7125253967788,1422.0136165511092,2025-02-28T00:00:00Z
4811,2025-03-17T00:00:00Z,2628.0095220587145,1286.9025464881936,4090.2899487240556,2025-02-28T00:00:00Z
1459,2025-03-18T00:00:00Z,1549.8313830477875,94.55321256531153,2928.41049524027,2025-02-28T00:00:00Z
3507,2025-03-19T00:00:00Z,3185.094240775072,1793.3483098578922,4535.566745434596,2025-02-28T00:00:00Z
3947,2025-03-20T00:00:00Z,3181.436146932066,1886.5447280734168,4644.349285324719,2025-02-28T00:00:00Z
4278,2025-03-21T00:00:00Z,3178.5599785619015,1774.5618126453037,4565.057114757102,2025-02-28T00:00:00Z
1076,2025-03-22T00:00:00Z,1010.4907264405483,-498.4997714704157,2431.854028839599,2025-02-28T00:00:00Z
301,2025-03-23T00:00:00Z,575.6344273115185,-784.301775758455,1960.4480053369998,2025-02-28T00:00:00Z
4290,2025-03-24T00:00:00Z,3257.2497309393757,1956.7385140002193,4648.151237417222,2025-02-28T00:00:00Z
5571,2025-03-25T00:00:00Z,3736.416376605192,2369.6118106059994,5156.845986765375,2025-02-28T00:00:00Z
6349,2025-03-26T00:00:00Z,3827.8344436859206,2455.1862824836076,5232.652981254631,2025-02-28T00:00:00Z
8833,2025-03-27T00:00:00Z,5080.995127069129,3667.2113546731844,6493.030808524053,2025-02-28T00:00:00Z
9716,2025-03-28T00:00:00Z,4962.179538005833,3556.6161203287916,6302.818218637954,2025-02-28T00:00:00Z
3249,2025-03-29T00:00:00Z,2854.8484770153304,1402.7199261477458,4132.6089880639065,2025-02-28T00:00:00Z
198,2025-03-30T00:00:00Z,5107.147383449083,3682.9847447052953,6545.0055748877585,2025-02-28T00:00:00Z
