ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-02-19T00:00:00Z,1992.5562094313345,-1292.4866963531015,-1292.4866963531015,-1292.4866963531015,368.4370530687892,368.4370530687892,368.4370530687892,-1408.9806679177498,-1408.9806679177498,-1408.9806679177498,-251.9430815041407,-251.9430815041407,-251.9430815041407,0,0,0,-1307.7903245563527,2884.539175179589,1992.5562094313345,1992.5562094313345,700.0695130782331
2022-02-20T00:00:00Z,1993.090305109599,-1814.0856605553408,-1814.0856605553408,-1814.0856605553408,484.335137565083,484.335137565083,484.335137565083,-2060.974747068789,-2060.974747068789,-2060.974747068789,-237.4460510516358,-237.4460510516358,-237.4460510516358,0,0,0,-2062.8515132266994,2324.360932930298,1993.090305109599,1993.090305109599,179.00464455425822
2022-02-21T00:00:00Z,1993.6244007878636,473.1941109922602,473.1941109922602,473.1941109922602,476.675316585333,476.675316585333,476.675316585333,214.50219404868537,214.50219404868537,214.50219404868537,-217.98339964175804,-217.98339964175804,-217.98339964175804,0,0,0,423.8271148352526,4565.648412372243,1993.6244007878636,1993.6244007878636,2466.818511780124
2022-02-22T00:00:00Z,1994.1584964661283,1208.8465439502666,1208.8465439502666,1208.8465439502666,609.2829443708631,609.2829443708631,609.2829443708631,793.2503129424153,793.2503129424153,793.2503129424153,-193.68671336301216,-193.68671336301216,-193.68671336301216,0,0,0,1097.2602031904541,5323.553063358137,1994.1584964661283,1994.1584964661283,3203.005040416395
2022-02-23T00:00:00Z,1994.6925921443928,1761.1736316706088,1761.1736316706088,1761.1736316706088,1172.8268355293167,1172.8268355293167,1172.8268355293167,753.1712417630642,753.1712417630642,753.1712417630642,-164.82444562177244,-164.82444562177244,-164.82444562177244,0,0,0,1770.0292107935916,5828.502005188171,1994.6925921443928,1994.6925921443928,3755.866223815002
2022-02-24T00:00:00Z,1995.2266878226574,2870.017957571151,2870.017957571151,2870.017957571151,2163.7428029732146,2163.7428029732146,2163.7428029732146,838.0700496435787,838.0700496435787,838.0700496435787,-131.79489504564208,-131.79489504564208,-131.79489504564208,0,0,0,2784.45689043398,7000.9464821627,1995.2266878226574,1995.2266878226574,4865.244645393808
2022-02-25T00:00:00Z,1995.7607836119284,3929.276434567793,3929.276434567793,3929.276434567793,3153.430486787633,3153.430486787633,3153.430486787633,870.9616165847499,870.9616165847499,870.9616165847499,-95.11566880459019,-95.11566880459019,-95.11566880459019,0,0,0,3929.2648977505637,8043.21038646552,1995.7607836119284,1995.7607836119284,5925.037218179721
2022-02-26T00:00:00Z,1996.2948794011998,2049.7940884978316,2049.7940884978316,2049.7940884978316,3514.184709134426,3514.184709134426,3514.184709134426,-1408.9806679104886,-1408.9806679104886,-1408.9806679104886,-55.40995272610622,-55.40995272610622,-55.40995272610622,0,0,0,1982.1761751136848,6131.617721518667,1996.2948794011998,1996.2948794011998,4046.0889678990316
2022-02-27T00:00:00Z,1996.8289751904708,787.7819487863104,787.7819487863104,787.7819487863104,2862.1466903125834,2862.1466903125834,2862.1466903125834,-2060.9747470715397,-2060.9747470715397,-2060.9747470715397,-13.389994454733602,-13.389994454733602,-13.389994454733602,0,0,0,652.1062813147372,4964.687928404737,1996.8289751904708,1996.8289751904708,2784.610923976781
2022-02-28T00:00:00Z,1997.3630709797421,1612.9752087453367,1612.9752087453367,1612.9752087453367,1368.3112933893499,1368.3112933893499,1368.3112933893499,214.50219405144313,214.50219405144313,214.50219405144313,30.161721304543843,30.161721304543843,30.161721304543843,0,0,0,1485.6902892149856,5908.338621877468,1997.3630709797421,1997.3630709797421,3610.338279725079
2022-03-01T00:00:00Z,1997.8971667690132,542.3862045203739,542.3862045203739,542.3862045203739,-325.2771760437144,-325.2771760437144,-325.2771760437144,793.2503129425705,793.2503129425705,793.2503129425705,74.41306762151771,74.41306762151771,74.41306762151771,0,0,0,423.8747941874651,4513.417624132892,1997.8971667690132,1997.8971667690132,2540.283371289387
2022-03-02T00:00:00Z,1998.4312625582845,-657.2334288852624,-657.2334288852624,-657.2334288852624,-1528.9087297944563,-1528.9087297944563,-1528.9087297944563,753.1712417625998,753.1712417625998,753.1712417625998,118.50405914659409,118.50405914659409,118.50405914659409,0,0,0,-779.3156946176842,3570.2761418669284,1998.4312625582845,1998.4312625582845,1341.1978336730222
2022-03-03T00:00:00Z,1998.9653583475556,-937.7042244705519,-937.7042244705519,-937.7042244705519,-1937.3434911867314,-1937.3434911867314,-1937.3434911867314,838.0700496415297,838.0700496415297,838.0700496415297,161.56921707464977,161.56921707464977,161.56921707464977,0,0,0,-899.4425335350379,3114.6759167014307,1998.9653583475556,1998.9653583475556,1061.2611338770037
2022-03-04T00:00:00Z,1999.4994541368271,-671.8546679760428,-671.8546679760428,-671.8546679760428,-1745.5761824852802,-1745.5761824852802,-1745.5761824852802,870.9616165833451,870.9616165833451,870.9616165833451,202.75989792589291,202.75989792589291,202.75989792589291,0,0,0,-732.4293853868581,3496.6763983771953,1999.4994541368271,1999.4994541368271,1327.6447861607844
2022-03-05T00:00:00Z,2000.0335499260982,-2565.6467932460178,-2565.6467932460178,-2565.6467932460178,-1397.9321018816827,-1397.9321018816827,-1397.9321018816827,-1408.9806679116687,-1408.9806679116687,-1408.9806679116687,241.26597654733342,241.26597654733342,241.26597654733342,0,0,0,-2835.800372591237,1492.4279549141622,2000.0335499260982,2000.0335499260982,-565.6132433199195
2022-03-06T00:00:00Z,2000.5676457153695,-3000.969256461673,-3000.969256461673,-3000.969256461673,-1216.3308077558695,-1216.3308077558695,-1216.3308077558695,-2060.974747069591,-2060.974747069591,-2060.974747069591,276.33629836378765,276.33629836378765,276.33629836378765,0,0,0,-3132.1810136544104,1176.1448661556515,2000.5676457153695,2000.5676457153695,-1000.4016107463035
2022-03-07T00:00:00Z,2001.1017415046406,-694.786908745987,-694.786908745987,-694.786908745987,-1216.5864593701838,-1216.5864593701838,-1216.5864593701838,214.50219405218792,214.50219405218792,214.50219405218792,307.2973565720086,307.2973565720086,307.2973565720086,0,0,0,-763.2308303291932,3481.0239614748657,2001.1017415046406,2001.1017415046406,1306.3148327586537
2022-03-08T00:00:00Z,2001.6358372939117,-91.29418294053558,-91.29418294053558,-91.29418294053558,-1218.1142012454145,-1218.1142012454145,-1218.1142012454145,793.2503129423309,793.2503129423309,793.2503129423309,333.5697053625477,333.5697053625477,333.5697053625477,0,0,0,-163.6690135004694,3868.9390861245543,2001.6358372939117,2001.6358372939117,1910.341654353376
2022-03-09T00:00:00Z,2002.169933083183,20.9370641708399,20.9370641708399,20.9370641708399,-1086.9158662661364,-1086.9158662661364,-1086.9158662661364,753.1712417632899,753.1712417632899,753.1712417632899,354.6816886736859,354.6816886736859,354.6816886736859,0,0,0,-2.332271854766928,4186.591725061919,2002.169933083183,2002.169933083183,2023.1069972540229
2022-03-10T00:00:00Z,2002.704028872454,342.6073835133434,342.6073835133434,342.6073835133434,-865.7428095040392,-865.7428095040392,-865.7428095040392,838.0700496413157,838.0700496413157,838.0700496413157,370.280143376067,370.280143376067,370.280143376067,0,0,0,159.04699389696813,4372.223347703261,2002.704028872454,2002.704028872454,2345.3114123857977
2022-03-11T00:00:00Z,2003.2381246617254,556.7312855267737,556.7312855267737,556.7312855267737,-694.3681548595647,-694.3681548595647,-694.3681548595647,870.9616165819403,870.9616165819403,870.9616165819403,380.1378238043981,380.1378238043981,380.1378238043981,0,0,0,547.4919887523249,4748.5502201282325,2003.2381246617254,2003.2381246617254,2559.969410188499
2022-03-12T00:00:00Z,2003.7722204509964,-1665.0055427760194,-1665.0055427760194,-1665.0055427760194,-640.1822634923024,-640.1822634923024,-640.1822634923024,-1408.9806679143985,-1408.9806679143985,-1408.9806679143985,384.1573886306808,384.1573886306808,384.1573886306808,0,0,0,-1890.893005081366,2449.512999211903,2003.7722204509964,2003.7722204509964,338.766677674977
2022-03-13T00:00:00Z,2004.3063162402677,-2309.018259936424,-2309.018259936424,-2309.018259936424,-630.4154013632545,-630.4154013632545,-630.4154013632545,-2060.9747470704788,-2060.9747470704788,-2060.9747470704788,382.3718884973093,382.3718884973093,382.3718884973093,0,0,0,-2507.754981419638,1783.692185705524,2004.3063162402677,2004.3063162402677,-304.71194369615614
2022-03-14T00:00:00Z,2004.8404120295388,41.00015016713125,41.00015016713125,41.00015016713125,-548.443834687196,-548.443834687196,-548.443834687196,214.50219404555548,214.50219404555548,214.50219404555548,374.94179080877166,374.94179080877166,374.94179080877166,0,0,0,-138.38823747129894,4162.906433499414,2004.8404120295388,2004.8404120295388,2045.8405621966701
2022-03-15T00:00:00Z,2005.3745078188101,780.055153190812,780.055153190812,780.055153190812,-375.34383361121456,-375.34383361121456,-375.34383361121456,793.2503129420912,793.2503129420912,793.2503129420912,362.14867385993534,362.14867385993534,362.14867385993534,0,0,0,657.9359821746008,4845.73055332826,2005.3745078188101,2005.3745078188101,2785.429661009622
