y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,623.0889516100299,-692.4019523130917,1941.9076460760746,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,1719.415161821115,241.92638574543787,3098.2044806646745,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1704.0222976107505,254.41486829554867,3228.9206052826335,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-510.76820439155154,-1939.3888336130567,804.0796211085888,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-986.570872997584,-2368.1457027774295,377.8844575390856,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1405.9971042498173,-53.02944773135826,2810.3626160451277,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,1544.261601283398,137.1550977260516,2908.8505370737553,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,2139.09497177656,736.3502514225607,3424.160230552927,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,2032.7906113429788,650.4375912371831,3490.774280918647,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1912.4268246005813,543.7390866868758,3242.964035998346,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-222.80518541877063,-1615.8758255257023,1106.2033271357332,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-691.4993825750421,-2113.89548781936,671.667642305232,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1798.3741697711862,407.03169535370466,3194.50792354614,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2192.2621963039205,757.3047446553807,3619.060257754003,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2381.55423551874,769.5828342172863,3688.7051023764966,2024-12-31T00:00:00Z
2205,2025-01-16T00:00:00Z,2529.635623108546,1143.1898147763227,3837.9607225530153,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2492.223700161708,1146.416927357068,3844.0436275297434,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,312.8852559660129,-1042.7464960098625,1830.30003221544,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-196.1067891215348,-1560.7561711632245,1122.3300325869573,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2350.618411637269,1046.6014201234534,3720.4640374567143,2024-12-31T00:00:00Z
3050,2025-01-21T00:00:00Z,2875.76917465609,1515.2590276002106,4150.572346317991,2024-12-31T00:00:00Z
2877,2025-01-22T00:00:00Z,3170.1083128226273,1656.2008524579599,4454.579334022902,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3331.04517337596,1902.3435809788214,4707.4062132295,2024-12-31T00:00:00Z
5201,2025-01-24T00:00:00Z,3256.344345230132,1840.3007472182849,4660.897030132895,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,1099.2397632257428,-295.92431014960545,2483.8878376152525,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,731.3961708048851,-648.6057888965596,2150.247992718352,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,4608.605279392957,3208.908982616654,5931.095597491446,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,5194.128101520787,3811.294880495169,6597.490609177117,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,4208.7976346363885,2860.3690450513345,5578.565312619147,2024-12-31T00:00:00Z
