y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,533.515847430941,-963.1748158877618,1902.1967700680968,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,1892.5005486181203,420.4709129390056,3307.4517397904374,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,2007.5077445295697,632.8286831966009,3375.711618090226,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-415.95036956857894,-1816.9646986472271,989.090497745158,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-962.2368483645364,-2330.0009631728244,374.70194253885614,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1574.0740295755963,100.2851265819508,2920.932757876544,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,1612.3999685275576,262.987533845282,2994.458082862528,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,2441.352848920467,1129.2876730970258,3886.365292641991,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,2132.1969983951285,754.9951650511512,3553.7229641047816,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,2051.9892313796454,630.8824360777372,3382.027524406642,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-62.47740767274718,-1436.3437035363704,1346.2674719440283,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-554.084580210018,-1924.1657947020499,901.2094903769491,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1922.7098232510843,600.6632503570005,3338.2322747209178,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2296.969549540253,998.3250572188447,3731.250865267167,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2519.022568948444,1203.994219945201,3822.0695022811524,2024-12-31T00:00:00Z
2205,2025-01-16T00:00:00Z,2662.632482129171,1229.5162297541501,4030.688162894034,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2544.8102783310496,1091.927601067633,3914.809454502277,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,373.3462960022707,-1153.019657047923,1749.7068377532396,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-36.624298830655334,-1383.9248190670276,1369.04827487339,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2472.049801539529,1063.8384409232747,3841.397798794024,2024-12-31T00:00:00Z
3050,2025-01-21T00:00:00Z,2913.9152888115445,1499.11708395445,4300.0861992686805,2024-12-31T00:00:00Z
2877,2025-01-22T00:00:00Z,3246.33400039324,1870.0907155477323,4581.864960201743,2024-12-31T00:00:00Z
