ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-11T00:00:00Z,2120.0168508637125,-459.6427191929568,-459.6427191929568,-459.6427191929568,0,0,0,0,0,0,0,0,0,0,0,0,-708.8215975122165,-708.8215975122165,-708.8215975122165,0,0,0,0,0,0,777.6010650113146,777.6010650113146,777.6010650113146,-528.4221866920547,-528.4221866920547,-528.4221866920547,0,0,0,-212.41069887009965,3544.260898237608,2120.0168508637125,2120.0168508637125,1660.3741316707558
2022-01-12T00:00:00Z,2120.6322978541602,-490.42724967986226,-490.42724967986226,-490.42724967986226,0,0,0,0,0,0,0,0,0,0,0,0,-669.1687440951715,-669.1687440951715,-669.1687440951715,0,0,0,0,0,0,765.8893160287777,765.8893160287777,765.8893160287777,-587.1478216134684,-587.1478216134684,-587.1478216134684,0,0,0,-302.7462363359217,3692.286029165491,2120.6322978541602,2120.6322978541602,1630.205048174298
2022-01-13T00:00:00Z,2121.2477448446084,-281.7059763714985,-281.7059763714985,-281.7059763714985,0,0,0,0,0,0,0,0,0,0,0,0,-464.05316984525905,-464.05316984525905,-464.05316984525905,0,0,0,0,0,0,816.3321983160146,816.3321983160146,816.3321983160146,-633.98500484225406,-633.98500484225406,-633.98500484225406,0,0,0,-96.36774734340135,3957.5064359725443,2121.2477448446084,2121.2477448446084,1839.5417684731099
2022-01-14T00:00:00Z,2121.863191835056,-106.41727079925771,-106.41727079925771,-106.41727079925771,0,0,0,0,0,0,0,0,0,0,0,0,-217.70152369972456,-217.70152369972456,-217.70152369972456,0,0,0,0,0,0,779.5238584296394,779.5238584296394,779.5238584296394,-668.2396055291726,-668.2396055291726,-668.2396055291726,0,0,0,113.59864950037135,3932.215419101969,2121.863191835056,2121.863191835056,2015.4459210357984
2022-01-15T00:00:00Z,2122.478638825504,-2275.6221728821124,-2275.6221728821124,-2275.6221728821124,0,0,0,0,0,0,0,0,0,0,0,0,-110.26278854640987,-110.26278854640987,-110.26278854640987,0,0,0,0,0,0,-1475.855335689072,-1475.855335689072,-1475.855335689072,-689.5040486466307,-689.5040486466307,-689.5040486466307,0,0,0,-2146.1053680721216,1805.1227239268792,2122.478638825504,2122.478638825504,-153.1435340566086
2022-01-16T00:00:00Z,2123.094085815952,-2947.931961021373,-2947.931961021373,-2947.931961021373,0,0,0,0,0,0,0,0,0,0,0,0,-173.41958305349826,-173.41958305349826,-173.41958305349826,0,0,0,0,0,0,-2076.846326981187,-2076.846326981187,-2076.846326981187,-697.6660509866881,-697.6660509866881,-697.6660509866881,0,0,0,-2830.272570470203,1083.0019936685214,2123.094085815952,2123.094085815952,-824.8378752054209
2022-01-17T00:00:00Z,2123.7095328063997,-524.1748834063817,-524.1748834063817,-524.1748834063817,0,0,0,0,0,0,0,0,0,0,0,0,-244.62003705039757,-244.62003705039757,-244.62003705039757,0,0,0,0,0,0,413.35522489443497,413.35522489443497,413.35522489443497,-692.9100712504189,-692.9100712504189,-692.9100712504189,0,0,0,-370.16186686543256,3504.8835788842684,2123.7095328063997,2123.7095328063997,1599.534649400018
2022-01-18T00:00:00Z,2124.3249797968474,-1991.6097762046027,-1991.6097762046027,-1991.6097762046027,0,0,0,0,0,0,-1956.5849374069223,-1956.5849374069223,-1956.5849374069223,-1956.5849374069223,-1956.5849374069223,-1956.5849374069223,-136.9144730954344,-136.9144730954344,-136.9144730954344,0,0,0,0,0,0,777.6010650112182,777.6010650112182,777.6010650112182,-675.7114307134641,-675.7114307134641,-675.7114307134641,0,0,0,-1887.257370639207,2042.7223310255101,2124.3249797968474,2124.3249797968474,132.71520359224473
2022-01-19T00:00:00Z,2124.9404267872956,272.17552455481234,272.17552455481234,272.17552455481234,0,0,0,0,0,0,0,0,0,0,0,0,153.1094591832347,153.1094591832347,153.1094591832347,0,0,0,0,0,0,765.8893160290821,765.8893160290821,765.8893160290821,-646.8232506575046,-646.8232506575046,-646.8232506575046,0,0,0,593.3891073149474,4405.192687451031,2124.9404267872956,2124.9404267872956,2397.115951342108
2022-01-20T00:00:00Z,2125.5558737777433,640.9517435983154,640.9517435983154,640.9517435983154,0,0,0,0,0,0,0,0,0,0,0,0,431.8760841906639,431.8760841906639,431.8760841906639,0,0,0,0,0,0,816.3321983168191,816.3321983168191,816.3321983168191,-607.2565389091677,-607.2565389091677,-607.2565389091677,0,0,0,758.223400700515,4756.450931801993,2125.5558737777433,2125.5558737777433,2766.5076173760585
2022-01-21T00:00:00Z,2126.1713207681914,749.750885529051,749.750885529051,749.750885529051,0,0,0,0,0,0,0,0,0,0,0,0,528.4809625334534,528.4809625334534,528.4809625334534,0,0,0,0,0,0,779.5238584280648,779.5238584280648,779.5238584280648,-558.2539354324674,-558.2539354324674,-558.2539354324674,0,0,0,1058.8601081269053,4969.246286047061,2126.1713207681914,2126.1713207681914,2875.922206297242
2022-01-22T00:00:00Z,2126.786767758639,-1446.2293722117292,-1446.2293722117292,-1446.2293722117292,0,0,0,0,0,0,0,0,0,0,0,0,530.8837547299371,530.8837547299371,530.8837547299371,0,0,0,0,0,0,-1475.8553356920208,-1475.8553356920208,-1475.8553356920208,-501.25779124964515,-501.25779124964515,-501.25779124964515,0,0,0,-1305.7204884205673,2649.0253829515036,2126.786767758639,2126.786767758639,680.5573955469099
2022-01-23T00:00:00Z,2127.402214749087,-1744.1477989694472,-1744.1477989694472,-1744.1477989694472,0,0,0,0,0,0,0,0,0,0,0,0,770.5719296066733,770.5719296066733,770.5719296066733,0,0,0,0,0,0,-2076.8463269821723,-2076.8463269821723,-2076.8463269821723,-437.87340159394773,-437.87340159394773,-437.87340159394773,0,0,0,-1436.3410290291113,2400.0363280601136,2127.402214749087,2127.402214749087,383.25441577963966
2022-01-24T00:00:00Z,2128.017661739535,1558.141112140571,1558.141112140571,1558.141112140571,0,0,0,0,0,0,0,0,0,0,0,0,1514.6142264857376,1514.6142264857376,1514.6142264857376,0,0,0,0,0,0,413.35522488686485,413.35522488686485,413.35522488686485,-369.8283392320317,-369.8283392320317,-369.8283392320317,0,0,0,1683.1039756372804,5710.776430764958,2128.017661739535,2128.017661739535,3686.1587738801063
2022-01-25T00:00:00Z,2128.6331087299827,3103.843467858294,3103.843467858294,3103.843467858294,0,0,0,0,0,0,0,0,0,0,0,0,2625.1713368164237,2625.1713368164237,2625.1713368164237,0,0,0,0,0,0,777.6010650107485,777.6010650107485,777.6010650107485,-298.92893396887837,-298.92893396887837,-298.92893396887837,0,0,0,3205.405074833732,7140.888077204397,2128.6331087299827,2128.6331087299827,5232.476576588277
2022-01-26T00:00:00Z,2129.2485557204304,4063.8167336114197,4063.8167336114197,4063.8167336114197,0,0,0,0,0,0,0,0,0,0,0,0,3524.942434394548,3524.942434394548,3524.942434394548,0,0,0,0,0,0,765.8893160288318,765.8893160288318,765.8893160288318,-227.01501681195927,-227.01501681195927,-227.01501681195927,0,0,0,4245.089569035794,8083.756690916495,2129.2485557204304,2129.2485557204304,6193.06528933185
2022-01-27T00:00:00Z,2129.864002710878,4222.526993740412,4222.526993740412,4222.526993740412,0,0,0,0,0,0,0,0,0,0,0,0,3562.10888562325,3562.10888562325,3562.10888562325,0,0,0,0,0,0,816.3321983176241,816.3321983176241,816.3321983176241,-155.91409020046035,-155.91409020046035,-155.91409020046035,0,0,0,4351.965161855908,8259.984465667534,2129.864002710878,2129.864002710878,6352.3909964512895
2022-01-28T00:00:00Z,2130.479449701326,3199.227297089334,3199.227297089334,3199.227297089334,0,0,0,0,0,0,0,0,0,0,0,0,2507.09953662811,2507.09953662811,2507.09953662811,0,0,0,0,0,0,779.52385842649,779.52385842649,779.52385842649,-87.39609796526592,-87.39609796526592,-87.39609796526592,0,0,0,3298.569589936096,7231.737583713166,2130.479449701326,2130.479449701326,5329.70674679066
2022-01-29T00:00:00Z,2131.0948966917736,-730.7853759606298,-730.7853759606298,-730.7853759606298,0,0,0,0,0,0,0,0,0,0,0,0,768.1999097344378,768.1999097344378,768.1999097344378,0,0,0,0,0,0,-1475.8553356949699,-1475.8553356949699,-1475.8553356949699,-23.129950000097924,-23.129950000097924,-23.129950000097924,0,0,0,-666.4335213666784,3404.4878325617483,2131.0948966917736,2131.0948966917736,1400.3095207311437
2022-01-30T00:00:00Z,2131.7103436822217,-2910.8070666991193,-2910.8070666991193,-2910.8070666991193,0,0,0,0,0,0,0,0,0,0,0,0,-869.317832189056,-869.317832189056,-869.317832189056,0,0,0,0,0,0,-2076.846326985371,-2076.846326985371,-2076.846326985371,35.357092475308264,35.357092475308264,35.357092475308264,0,0,0,-2701.100445678445,1196.6095226599048,2131.7103436822217,2131.7103436822217,-779.0967230168976
2022-01-31T00:00:00Z,2132.3257906726694,-1278.4018102230002,-1278.4018102230002,-1278.4018102230002,0,0,0,0,0,0,0,0,0,0,0,0,-1778.4731784492913,-1778.4731784492913,-1778.4731784492913,0,0,0,0,0,0,413.3552248886005,413.3552248886005,413.3552248886005,86.71614333769067,86.71614333769067,86.71614333769067,0,0,0,-1058.3562565217264,2871.052083608971,2132.3257906726694,2132.3257906726694,853.9239804496692
2022-02-01T00:00:00Z,2132.9412376631176,-5419.060566724613,-5419.060566724613,-5419.060566724613,0,0,0,-2497.544944015125,-2497.544944015125,-2497.544944015125,-4454.129881422046,-4454.129881422046,-4454.129881422046,-1956.5849374069223,-1956.5849374069223,-1956.5849374069223,-1872.3403573050907,-1872.3403573050907,-1872.3403573050907,0,0,0,0,0,0,777.6010650106521,777.6010650106521,777.6010650106521,129.80860699187326,129.80860699187326,129.80860699187326,0,0,0,-5117.466769810174,-1264.9358985709505,2132.9412376631176,2132.9412376631176,-3286.119329061495
2022-02-02T00:00:00Z,2133.5566846535653,-3116.131344887169,-3116.131344887169,-3116.131344887169,0,0,0,-2497.544944015125,-2497.544944015125,-2497.544944015125,-2497.544944015125,-2497.544944015125,-2497.544944015125,0,0,0,-1548.2082061369015,-1548.2082061369015,-1548.2082061369015,0,0,0,0,0,0,765.8893160292389,765.8893160292389,765.8893160292389,163.73248923561894,163.73248923561894,163.73248923561894,0,0,0,-2987.087712201146,1032.2778242154861,2133.5566846535653,2133.5566846535653,-982.5746602336035
2022-02-03T00:00:00Z,2134.172131644013,-284.0615440219973,-284.0615440219973,-284.0615440219973,0,0,0,0,0,0,0,0,0,0,0,0,-1288.236201933054,-1288.236201933054,-1288.236201933054,0,0,0,0,0,0,816.3321983184288,816.3321983184288,816.3321983184288,187.8424595926282,187.8424595926282,187.8424595926282,0,0,0,-216.06844594751428,3772.548289677144,2134.172131644013,2134.172131644013,1850.1105876220158
2022-02-04T00:00:00Z,2134.787578634461,-301.52899820103875,-301.52899820103875,-301.52899820103875,0,0,0,0,0,0,0,0,0,0,0,0,-1282.8160438662655,-1282.8160438662655,-1282.8160438662655,0,0,0,0,0,0,779.5238584331274,779.5238584331274,779.5238584331274,201.76318723209957,201.76318723209957,201.76318723209957,0,0,0,-179.03314369646645,3763.856252650902,2134.787578634461,2134.787578634461,1833.2585804334224
2022-02-05T00:00:00Z,2135.403025624909,-2648.301514367389,-2648.301514367389,-2648.301514367389,0,0,0,0,0,0,0,0,0,0,0,0,-1377.841829320166,-1377.841829320166,-1377.841829320166,0,0,0,0,0,0,-1475.8553356941234,-1475.8553356941234,-1475.8553356941234,205.39565064690075,205.39565064690075,205.39565064690075,0,0,0,-2424.9182401781686,1414.8510677502154,2135.403025624909,2135.403025624909,-512.8984887424799
2022-02-06T00:00:00Z,2136.0184726153566,-3206.404631004338,-3206.404631004338,-3206.404631004338,0,0,0,0,0,0,0,0,0,0,0,0,-1328.4746105023798,-1328.4746105023798,-1328.4746105023798,0,0,0,0,0,0,-2076.846326984752,-2076.846326984752,-2076.846326984752,198.91630648279283,198.91630648279283,198.91630648279283,0,0,0,-3011.687267772284,938.3803936871587,2136.0184726153566,2136.0184726153566,-1070.3861583889816
2022-02-07T00:00:00Z,2136.6339196058047,-479.88597562267154,-479.88597562267154,-479.88597562267154,0,0,0,0,0,0,0,0,0,0,0,0,-1076.0103908301237,-1076.0103908301237,-1076.0103908301237,0,0,0,0,0,0,413.3552248903357,413.3552248903357,413.3552248903357,182.76919031711654,182.76919031711654,182.76919031711654,0,0,0,-206.60279937176736,3662.276922452974,2136.6339196058047,2136.6339196058047,1656.7479439831332
2022-02-08T00:00:00Z,2137.2493665962525,148.70824894242327,148.70824894242327,148.70824894242327,0,0,0,0,0,0,0,0,0,0,0,0,-786.5440228142137,-786.5440228142137,-786.5440228142137,0,0,0,0,0,0,777.6010650103685,777.6010650103685,777.6010650103685,157.65120674626831,157.65120674626831,157.65120674626831,0,0,0,104.40782972953735,4202.77793873208,2137.2493665962525,2137.2493665962525,2285.957615538676
2022-02-09T00:00:00Z,2137.8648135867,238.88688283508762,238.88688283508762,238.88688283508762,0,0,0,0,0,0,0,0,0,0,0,0,-651.4934761237148,-651.4934761237148,-651.4934761237148,0,0,0,0,0,0,765.8893160283307,765.8893160283307,765.8893160283307,124.49104293047198,124.49104293047198,124.49104293047198,0,0,0,465.91946405203134,4242.531702649433,2137.8648135867,2137.8648135867,2376.751696421788
2022-02-10T00:00:00Z,2138.4802605771483,218.92131888271706,218.92131888271706,218.92131888271706,0,0,0,0,0,0,0,0,0,0,0,0,-681.833183484735,-681.833183484735,-681.833183484735,0,0,0,0,0,0,816.3321983151495,816.3321983151495,816.3321983151495,84.42230405230261,84.42230405230261,84.42230405230261,0,0,0,287.06105054792914,4367.116226826583,2138.4802605771483,2138.4802605771483,2357.4015794598654
2022-02-11T00:00:00Z,2139.095707567596,108.23974463199818,108.23974463199818,108.23974463199818,0,0,0,0,0,0,0,0,0,0,0,0,-710.0357304358412,-710.0357304358412,-710.0357304358412,0,0,0,0,0,0,779.5238584297382,779.5238584297382,779.5238584297382,38.75161663810088,38.75161663810088,38.75161663810088,0,0,0,358.61708976216545,4127.319805636954,2139.095707567596,2139.095707567596,2247.3354521995943
2022-02-12T00:00:00Z,2139.711154558044,-2070.3074869567154,-2070.3074869567154,-2070.3074869567154,0,0,0,0,0,0,0,0,0,0,0,0,-583.3747237422025,-583.3747237422025,-583.3747237422025,0,0,0,0,0,0,-1475.8553356970724,-1475.8553356970724,-1475.8553356970724,-11.077427517440013,-11.077427517440013,-11.077427517440013,0,0,0,-1957.632501357458,2157.413120535406,2139.711154558044,2139.711154558044,69.40366760132883
2022-02-13T00:00:00Z,2140.326601548492,-2473.764429857589,-2473.764429857589,-2473.764429857589,0,0,0,0,0,0,0,0,0,0,0,0,-333.39459160068054,-333.39459160068054,-333.39459160068054,0,0,0,0,0,0,-2076.8463269841327,-2076.8463269841327,-2076.8463269841327,-63.52351127277635,-63.52351127277635,-63.52351127277635,0,0,0,-2253.8410495310227,1689.0707365609085,2140.326601548492,2140.326601548492,-333.4378283090973
2022-02-14T00:00:00Z,2140.942048538939,156.9378347020728,156.9378347020728,156.9378347020728,0,0,0,0,0,0,0,0,0,0,0,0,-139.42842603237358,-139.42842603237358,-139.42842603237358,0,0,0,0,0,0,413.3552248920712,413.3552248920712,413.3552248920712,-116.98896415762485,-116.98896415762485,-116.98896415762485,0,0,0,282.73399424721623,4095.893865782829,2140.942048538939,2140.942048538939,2297.879883241012
2022-02-15T00:00:00Z,2141.5574955293873,480.4489123016452,480.4489123016452,480.4489123016452,0,0,0,0,0,0,0,0,0,0,0,0,-127.28998565818411,-127.28998565818411,-127.28998565818411,0,0,0,0,0,0,777.6010650114108,777.6010650114108,777.6010650114108,-169.86216705158154,-169.86216705158154,-169.86216705158154,0,0,0,660.4123811451348,4695.728479915606,2141.5574955293873,2141.5574955293873,2622.0064078310324
2022-02-16T00:00:00Z,2142.172942519835,323.29218174870016,323.29218174870016,323.29218174870016,0,0,0,0,0,0,0,0,0,0,0,0,-222.03726228487432,-222.03726228487432,-222.03726228487432,0,0,0,0,0,0,765.8893160287379,765.8893160287379,765.8893160287379,-220.55987199516326,-220.55987199516326,-220.55987199516326,0,0,0,428.38931169772343,4332.804945754808,2142.172942519835,2142.172942519835,2465.465124268535
2022-02-17T00:00:00Z,2142.7883895102827,329.6066310573707,329.6066310573707,329.6066310573707,0,0,0,0,0,0,0,0,0,0,0,0,-219.15723581809695,-219.15723581809695,-219.15723581809695,0,0,0,0,0,0,816.3321983159543,816.3321983159543,816.3321983159543,-267.56833144048665,-267.56833144048665,-267.56833144048665,0,0,0,415.01798993394135,4297.3009963139475,2142.7883895102827,2142.7883895102827,2472.3950205676533
2022-02-18T00:00:00Z,2143.403836500731,464.5781617526638,464.5781617526638,464.5781617526638,0,0,0,0,0,0,0,0,0,0,0,0,-5.463524215295947,-5.463524215295947,-5.463524215295947,0,0,0,0,0,0,779.5238584299781,779.5238584299781,779.5238584299781,-309.4821724620184,-309.4821724620184,-309.4821724620184,0,0,0,602.7803702790405,4572.014481410946,2143.403836500731,2143.403836500731,2607.9819982533945
2022-02-19T00:00:00Z,2144.0192834911786,-1512.3283509117816,-1512.3283509117816,-1512.3283509117816,0,0,0,0,0,0,0,0,0,0,0,0,308.5670055257377,308.5670055257377,308.5670055257377,0,0,0,0,0,0,-1475.8553356981236,-1475.8553356981236,-1475.8553356981236,-345.04002073939586,-345.04002073939586,-345.04002073939586,0,0,0,-1332.6321304363782,2549.3114673924197,2144.0192834911786,2144.0192834911786,631.690932579397
2022-02-20T00:00:00Z,2144.6347304816263,-1944.9760627928786,-1944.9760627928786,-1944.9760627928786,0,0,0,0,0,0,0,0,0,0,0,0,505.02623862477174,505.02623862477174,505.02623862477174,0,0,0,0,0,0,-2076.846326983514,-2076.846326983514,-2076.846326983514,-373.15597443413714,-373.15597443413714,-373.15597443413714,0,0,0,-1830.67785800148,2155.5236507556565,2144.6347304816263,2144.6347304816263,199.65866768874776
2022-02-21T00:00:00Z,2145.2501774720745,544.3062771139159,544.3062771139159,544.3062771139159,0,0,0,0,0,0,0,0,0,0,0,0,523.8971988423217,523.8971988423217,523.8971988423217,0,0,0,0,0,0,413.35522489281226,413.35522489281226,413.35522489281226,-392.9461466212181,-392.9461466212181,-392.9461466212181,0,0,0,797.0032239000237,4649.431829178484,2145.2501774720745,2145.2501774720745,2689.5564545859907
2022-02-22T00:00:00Z,2145.865624462522,971.9553673228463,971.9553673228463,971.9553673228463,0,0,0,0,0,0,0,0,0,0,0,0,598.1039356664656,598.1039356664656,598.1039356664656,0,0,0,0,0,0,777.6010650111275,777.6010650111275,777.6010650111275,-403.74963335474695,-403.74963335474695,-403.74963335474695,0,0,0,1141.8545097473027,5023.0937483974285,2145.865624462522,2145.865624462522,3117.8209917853683
2022-02-23T00:00:00Z,2146.481070112125,1436.8865967153893,1436.8865967153893,1436.8865967153893,0,0,0,0,0,0,0,0,0,0,0,0,1076.1406995106413,1076.1406995106413,1076.1406995106413,0,0,0,0,0,0,765.889316029145,765.889316029145,765.889316029145,-405.14341882439675,-405.14341882439675,-405.14341882439675,0,0,0,1439.6896891160386,5591.852433439619,2146.481070112125,2146.481070112125,3583.3676668275143
2022-02-24T00:00:00Z,2147.096515761727,2471.876425731388,2471.876425731388,2471.876425731388,0,0,0,0,0,0,0,0,0,0,0,0,2052.495122518984,2052.495122518984,2052.495122518984,0,0,0,0,0,0,816.332198316759,816.332198316759,816.332198316759,-396.9508951043553,-396.9508951043553,-396.9508951043553,0,0,0,2563.121618662559,6499.653915594955,2147.096515761727,2147.096515761727,4618.972941493115
2022-02-25T00:00:00Z,2147.711961411329,3546.9068584499387,3546.9068584499387,3546.9068584499387,0,0,0,0,0,0,0,0,0,0,0,0,3146.626847130909,3146.626847130909,3146.626847130909,0,0,0,0,0,0,779.5238584284033,779.5238584284033,779.5238584284033,-379.24384710937477,-379.24384710937477,-379.24384710937477,0,0,0,3710.4948665130332,7525.018598088223,2147.711961411329,2147.711961411329,5694.618819861267
2022-02-26T00:00:00Z,2148.3274070609314,1852.188653776532,1852.188653776532,1852.188653776532,0,0,0,0,0,0,0,0,0,0,0,0,3680.3819182749703,3680.3819182749703,3680.3819182749703,0,0,0,0,0,0,-1475.855335691006,-1475.855335691006,-1475.855335691006,-352.3379288074319,-352.3379288074319,-352.3379288074319,0,0,0,2022.4866133226533,6166.732215799232,2148.3274070609314,2148.3274070609314,4000.5160608374636
2022-02-27T00:00:00Z,2148.9428527105333,766.1226287527113,766.1226287527113,766.1226287527113,0,0,0,0,0,0,0,0,0,0,0,0,3159.7507854544037,3159.7507854544037,3159.7507854544037,0,0,0,0,0,0,-2076.846326986712,-2076.846326986712,-2076.846326986712,-316.78182971498086,-316.78182971498086,-316.78182971498086,0,0,0,1024.6007893118951,4830.630325971745,2148.9428527105333,2148.9428527105333,2915.0654814632444
2022-02-28T00:00:00Z,2149.5582983601353,1816.9823546277141,1816.9823546277141,1816.9823546277141,0,0,0,0,0,0,0,0,0,0,0,0,1676.9676262763423,1676.9676262763423,1676.9676262763423,0,0,0,0,0,0,413.35522489554205,413.35522489554205,413.35522489554205,-273.34049654416987,-273.34049654416987,-273.34049654416987,0,0,0,1974.0028402178882,6015.814662820335,2149.5582983601353,2149.5582983601353,3966.540652987849
2022-03-01T00:00:00Z,2150.173744009738,442.2316503659154,442.2316503659154,442.2316503659154,0,0,0,0,0,0,0,0,0,0,0,0,-112.3964854917036,-112.3964854917036,-112.3964854917036,0,0,0,0,0,0,777.6010650110311,777.6010650110311,777.6010650110311,-222.97292915341217,-222.97292915341217,-222.97292915341217,0,0,0,465.7933896436326,4708.124900489816,2150.173744009738,2150.173744009738,2592.4053943756535
2022-03-02T00:00:00Z,2150.78918965934,-835.6339585053414,-835.6339585053414,-835.6339585053414,0,0,0,0,0,0,0,0,0,0,0,0,-1434.718065965225,-1434.718065965225,-1434.718065965225,0,0,0,0,0,0,765.8893160282367,765.8893160282367,765.8893160282367,-166.80520856835398,-166.80520856835398,-166.80520856835398,0,0,0,-649.4735168636015,3313.900662752928,2150.78918965934,2150.78918965934,1315.1552311539986
2022-03-03T00:00:00Z,2151.404635308942,-1199.8389349792783,-1199.8389349792783,-1199.8389349792783,0,0,0,0,0,0,0,0,0,0,0,0,-1910.0715991005736,-1910.0715991005736,-1910.0715991005736,0,0,0,0,0,0,816.3321983148519,816.3321983148519,816.3321983148519,-106.09953419355652,-106.09953419355652,-106.09953419355652,0,0,0,-1133.1440785244915,3029.6278170284736,2151.404635308942,2151.404635308942,951.5657003296637
