ds,trend,cap,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,is_final_2ld,is_final_2ld_lower,is_final_2ld_upper,is_final_day,is_final_day_lower,is_final_day_upper,is_final_week,is_final_week_lower,is_final_week_upper,is_first_2days,is_first_2days_lower,is_first_2days_upper,is_first_day,is_first_day_lower,is_first_day_upper,is_first_week,is_first_week_lower,is_first_week_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-11T00:00:00Z,1793.2173682006896,2500,-214.65919506886206,-214.65919506886206,-214.65919506886206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-557.4263845342982,-557.4263845342982,-557.4263845342982,0,0,0,0,0,0,761.8428903027047,761.8428903027047,761.8428903027047,-419.0757008372684,-419.0757008372684,-419.0757008372684,0,0,0,182.80205243395002,2969.2385740176883,1793.2173682006896,1793.2173682006896,1578.5581731318275
2022-01-12T00:00:00Z,1796.047489932778,2500,-163.77459116127358,-163.77459116127358,-163.77459116127358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-453.74728361299816,-453.74728361299816,-453.74728361299816,0,0,0,0,0,0,763.7801122884197,763.7801122884197,763.7801122884197,-473.8074198366953,-473.8074198366953,-473.8074198366953,0,0,0,140.12653026438352,3211.841758148488,1796.047489932778,1796.047489932778,1632.2728987715045
2022-01-13T00:00:00Z,1798.870710075859,2500,-9.678866639614712,-9.678866639614712,-9.678866639614712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-318.3992541645987,-318.3992541645987,-318.3992541645987,0,0,0,0,0,0,827.0552168895326,827.0552168895326,827.0552168895326,-518.3348293645487,-518.3348293645487,-518.3348293645487,0,0,0,349.8187356720007,3175.178516668375,1798.870710075859,1798.870710075859,1789.1918434362444
2022-01-14T00:00:00Z,1801.6870099077546,2500,57.76681470853061,57.76681470853061,57.76681470853061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.71665495202296,-193.71665495202296,-193.71665495202296,0,0,0,0,0,0,803.5231764366507,803.5231764366507,803.5231764366507,-552.039706776097,-552.039706776097,-552.039706776097,0,0,0,453.7160831810319,3355.558648729085,1801.6870099077546,1801.6870099077546,1859.4538246162851
2022-01-15T00:00:00Z,1804.4963710136153,2500,-2217.7416957340515,-2217.7416957340515,-2217.7416957340515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154.02895780768267,-154.02895780768267,-154.02895780768267,0,0,0,0,0,0,-1489.1619782339528,-1489.1619782339528,-1489.1619782339528,-574.5507596924158,-574.5507596924158,-574.5507596924158,0,0,0,-1900.8419595538003,995.2303989379767,1804.4963710136153,1804.4963710136153,-413.2453247204362
2022-01-16T00:00:00Z,1807.298775285448,2500,-2758.3830675142876,-2758.3830675142876,-2758.3830675142876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94.16383264519598,-94.16383264519598,-94.16383264519598,0,0,0,0,0,0,-2078.4682686795472,-2078.4682686795472,-2078.4682686795472,-585.7509661895442,-585.7509661895442,-585.7509661895442,0,0,0,-2285.52900787414,514.7023252386709,1807.298775285448,1807.298775285448,-951.0842922288396
2022-01-17T00:00:00Z,1810.09420492162,2500,-172.52528282833276,-172.52528282833276,-172.52528282833276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824530921544381,1.824530921544381,1.824530921544381,0,0,0,0,0,0,411.42885100628695,411.42885100628695,411.42885100628695,-585.7786647561642,-585.7786647561642,-585.7786647561642,0,0,0,174.441454107504,3073.3888600990304,1810.09420492162,1810.09420492162,1637.5689220932873
2022-01-18T00:00:00Z,1812.88264242634,2500,-1609.5155203368618,-1609.5155203368618,-1609.5155203368618,0,0,0,0,0,0,0,0,0,-1844.5342380508098,-1844.5342380508098,-1844.5342380508098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1844.5342380508098,-1844.5342380508098,-1844.5342380508098,48.198195680167785,48.198195680167785,48.198195680167785,0,0,0,0,0,0,761.8428903026432,761.8428903026432,761.8428903026432,-575.022368268863,-575.022368268863,-575.022368268863,0,0,0,-1170.4326269117098,1709.174481867522,1812.88264242634,1812.88264242634,203.36712208947824
2022-01-19T00:00:00Z,1815.6640706091139,2500,380.1040747954443,380.1040747954443,380.1040747954443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4334002574963,170.4334002574963,170.4334002574963,0,0,0,0,0,0,763.7801122886585,763.7801122886585,763.7801122886585,-554.1094377507105,-554.1094377507105,-554.1094377507105,0,0,0,805.6216361218374,3630.736578072539,1815.6640706091139,1815.6640706091139,2195.7681454045583
2022-01-20T00:00:00Z,1818.4384725841815,2500,694.3173603016635,694.3173603016635,694.3173603016635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.15105318848504,391.15105318848504,391.15105318848504,0,0,0,0,0,0,827.0552168903462,827.0552168903462,827.0552168903462,-523.8889097771678,-523.8889097771678,-523.8889097771678,0,0,0,1025.1939944426192,3902.637454443312,1818.4384725841815,1818.4384725841815,2512.755832885845
2022-01-21T00:00:00Z,1821.2058317699243,2500,860.8249434675167,860.8249434675167,860.8249434675167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.7106888901538,542.7106888901538,542.7106888901538,0,0,0,0,0,0,803.5231764350597,803.5231764350597,803.5231764350597,-485.4089218576969,-485.4089218576969,-485.4089218576969,0,0,0,1252.5039829186946,4049.6458721931212,1821.2058317699243,1821.2058317699243,2682.030775237441
2022-01-22T00:00:00Z,1823.966131888258,2500,-1258.233513283372,-1258.233513283372,-1258.233513283372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.8177839270577,670.8177839270577,670.8177839270577,0,0,0,0,0,0,-1489.1619782369357,-1489.1619782369357,-1489.1619782369357,-439.889318973494,-439.889318973494,-439.889318973494,0,0,0,-962.7530458146961,2024.9856342008081,1823.966131888258,1823.966131888258,565.7326186048858
2022-01-23T00:00:00Z,1826.7193569639953,2500,-1634.4059861642459,-1634.4059861642459,-1634.4059861642459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.7524304985418,832.7524304985418,832.7524304985418,0,0,0,0,0,0,-2078.468268680585,-2078.468268680585,-2078.468268680585,-388.6901479822027,-388.6901479822027,-388.6901479822027,0,0,0,-1183.4713323541494,1822.0170794317044,1826.7193569639953,1826.7193569639953,192.31337079974946
2022-01-24T00:00:00Z,1829.4654913241925,2500,1123.3505019901663,1123.3505019901663,1123.3505019901663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.1985025463493,1045.1985025463493,1045.1985025463493,0,0,0,0,0,0,411.42885099869136,411.42885099869136,411.42885099869136,-333.27685155487455,-333.27685155487455,-333.27685155487455,0,0,0,1647.191087922688,4481.35494695887,1829.4654913241925,1829.4654913241925,2952.815993314359
2022-01-25T00:00:00Z,1832.2045195974697,2500,1971.715160033691,1971.715160033691,1971.715160033691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.0553266248696,1485.0553266248696,1485.0553266248696,0,0,0,0,0,0,761.8428903020978,761.8428903020978,761.8428903020978,-275.1830568932767,-275.1830568932767,-275.1830568932767,0,0,0,2299.637763579896,5213.218352040471,1832.2045195974697,1832.2045195974697,3803.9196796311608
2022-01-26T00:00:00Z,1834.9364267133135,2500,2352.2996159840404,2352.2996159840404,2352.2996159840404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.4914181901038,1804.4914181901038,1804.4914181901038,0,0,0,0,0,0,763.7801122884342,763.7801122884342,763.7801122884342,-215.97191449449724,-215.97191449449724,-215.97191449449724,0,0,0,2802.8476313821793,5579.479043347453,1834.9364267133135,1834.9364267133135,4187.236042697354
2022-01-27T00:00:00Z,1837.6611979013544,2500,2665.821669998083,2665.821669998083,2665.821669998083,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.5169701508607,1279.5169701508607,1279.5169701508607,0,0,0,0,0,0,827.05521689116,827.05521689116,827.05521689116,-157.1969771171297,-157.1969771171297,-157.1969771171297,0,0,0,2948.1519524537944,6025.526387129161,1837.6611979013544,1837.6611979013544,4503.482867899437
2022-01-28T00:00:00Z,1840.378818690625,2500,1678.8983586383663,1678.8983586383663,1678.8983586383663,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.2923400874714,259.2923400874714,259.2923400874714,0,0,0,0,0,0,803.5231764334683,803.5231764334683,803.5231764334683,-100.36361795576576,-100.36361795576576,-100.36361795576576,0,0,0,2039.7508576563364,4949.884197866151,1840.378818690625,1840.378818690625,3519.2771773289915
2022-01-29T00:00:00Z,1843.0892749087957,2500,-1094.7254311418958,-1094.7254311418958,-1094.7254311418958,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275.11794330379917,-275.11794330379917,-275.11794330379917,0,0,0,0,0,0,-1489.1619782399187,-1489.1619782399187,-1489.1619782399187,-46.891969671370404,-46.891969671370404,-46.891969671370404,0,0,0,-571.4985695788703,2341.275957458725,1843.0892749087957,1843.0892749087957,748.3638437668999
2022-01-30T00:00:00Z,1845.7925526813945,2500,808.514665534275,808.514665534275,808.514665534275,0,0,0,0,0,0,3189.7557712744433,3189.7557712744433,3189.7557712744433,0,0,0,2473.3093112012507,2473.3093112012507,2473.3093112012507,0,0,0,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304.6905141961825,-304.6905141961825,-304.6905141961825,0,0,0,0,0,0,-2078.468268683781,-2078.468268683781,-2078.468268683781,1.9176771397954073,1.9176771397954073,1.9176771397954073,0,0,0,1132.4682776187092,4132.175411792617,1845.7925526813945,1845.7925526813945,2654.3072182156693
2022-01-31T00:00:00Z,1848.4886384309982,2500,6063.490762642433,6063.490762642433,6063.490762642433,0,0,0,0,0,0,5913.430687094161,5913.430687094161,5913.430687094161,0,0,0,0,0,0,5196.984227020969,5196.984227020969,5196.984227020969,716.4464600731923,716.4464600731923,716.4464600731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306.2849204872176,-306.2849204872176,-306.2849204872176,0,0,0,0,0,0,411.42885100043577,411.42885100043577,411.42885100043577,44.916145035053596,44.916145035053596,44.916145035053596,0,0,0,6339.386912459526,9312.184016411175,1848.4886384309982,1848.4886384309982,7911.979401073431
2022-02-01T00:00:00Z,1851.1775188764118,2500,-6055.252802932112,-6055.252802932112,-6055.252802932112,0,0,0,-2404.80083389155,-2404.80083389155,-2404.80083389155,-2338.2184311034143,-2338.2184311034143,-2338.2184311034143,-4249.33507194236,-4249.33507194236,-4249.33507194236,0,0,0,0,0,0,0,0,0,0,0,0,-1164.7972181863624,-1164.7972181863624,-1164.7972181863624,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,-1844.5342380508098,-1844.5342380508098,-1844.5342380508098,-310.67471976426975,-310.67471976426975,-310.67471976426975,0,0,0,0,0,0,761.842890302036,761.842890302036,761.842890302036,81.13252957589509,81.13252957589509,81.13252957589509,0,0,0,-5568.242467813983,-2696.1641725456407,1851.1775188764118,1851.1775188764118,-4204.0752840557
2022-02-02T00:00:00Z,1853.859181031821,2500,-4419.373124041608,-4419.373124041608,-4419.373124041608,0,0,0,-2404.80083389155,-2404.80083389155,-2404.80083389155,-2599.731471256279,-2599.731471256279,-2599.731471256279,-2404.80083389155,-2404.80083389155,-2404.80083389155,0,0,0,0,0,0,0,0,0,-1426.3102583392272,-1426.3102583392272,-1426.3102583392272,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-288.41750873576575,-288.41750873576575,-288.41750873576575,0,0,0,0,0,0,763.7801122888259,763.7801122888259,763.7801122888259,109.79657755316104,109.79657755316104,109.79657755316104,0,0,0,-4145.554870994514,-1062.5405868316911,1853.859181031821,1853.859181031821,-2565.513943009787
2022-02-03T00:00:00Z,1856.533612205929,2500,-554.7681545451754,-554.7681545451754,-554.7681545451754,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-338.75789929968613,-338.75789929968613,-338.75789929968613,0,0,0,0,0,0,827.0552168919735,827.0552168919735,827.0552168919735,130.35574077958887,130.35574077958887,130.35574077958887,0,0,0,-157.09463610734352,2684.2346038372443,1856.533612205929,1856.533612205929,1301.7654576607538
2022-02-04T00:00:00Z,1859.2008000010737,2500,-725.5709250324774,-725.5709250324774,-725.5709250324774,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-498.15939251737706,-498.15939251737706,-498.15939251737706,0,0,0,0,0,0,803.5231764401788,803.5231764401788,803.5231764401788,142.48650396177243,142.48650396177243,142.48650396177243,0,0,0,-316.6585178958118,2603.872633776747,1859.2008000010737,1859.2008000010737,1133.6298749685964
2022-02-05T00:00:00Z,1861.8607323123247,2500,-3293.812274802489,-3293.812274802489,-3293.812274802489,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-777.3288200485093,-777.3288200485093,-777.3288200485093,0,0,0,0,0,0,-1489.1619782390455,-1489.1619782390455,-1489.1619782390455,146.09973640211751,146.09973640211751,146.09973640211751,0,0,0,-2983.7511858854755,28.30289643506166,1861.8607323123247,1861.8607323123247,-1431.9515424901642
2022-02-06T00:00:00Z,1864.5133973265588,2500,-4103.462685024729,-4103.462685024729,-4103.462685024729,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-992.913177799221,-992.913177799221,-992.913177799221,0,0,0,0,0,0,-2078.468268683165,-2078.468268683165,-2078.468268683165,141.33997437470921,141.33997437470921,141.33997437470921,0,0,0,-3770.3317955468356,-891.5505712248417,1864.5133973265588,1864.5133973265588,-2238.94928769817
2022-02-07T00:00:00Z,1867.1587835215225,2500,-1560.5534603111437,-1560.5534603111437,-1560.5534603111437,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173.4212129170517,-1173.4212129170517,-1173.4212129170517,0,0,0,0,0,0,0,0,0,-927.1397981583757,-927.1397981583757,-927.1397981583757,0,0,0,0,0,0,411.4288510021801,411.4288510021801,411.4288510021801,128.57869976210367,128.57869976210367,128.57869976210367,0,0,0,-1118.468230868316,1858.0493772484124,1867.1587835215225,1867.1587835215225,306.60532321037886
2022-02-08T00:00:00Z,1869.796879664873,2500,117.4948632953805,117.4948632953805,117.4948632953805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-752.7498636974036,-752.7498636974036,-752.7498636974036,0,0,0,0,0,0,761.8428903017326,761.8428903017326,761.8428903017326,108.40183669105159,108.40183669105159,108.40183669105159,0,0,0,543.9672836128759,3589.60115615988,1869.796879664873,1869.796879664873,1987.2917429602535
2022-02-09T00:00:00Z,1872.4276748131967,2500,171.83107896003293,171.83107896003293,171.83107896003293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-673.5408706472859,-673.5408706472859,-673.5408706472859,0,0,0,0,0,0,763.7801122879855,763.7801122879855,763.7801122879855,81.59183731933359,81.59183731933359,81.59183731933359,0,0,0,657.6343811288889,3446.1922974227555,1872.4276748131967,1872.4276748131967,2044.2587537732297
2022-02-10T00:00:00Z,1875.0511583110197,2500,270.6704519455056,270.6704519455056,270.6704519455056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-605.4896315898417,-605.4896315898417,-605.4896315898417,0,0,0,0,0,0,827.055216888649,827.055216888649,827.055216888649,49.104866646697936,49.104866646697936,49.104866646697936,0,0,0,765.3132289760894,3642.0878744091683,1875.0511583110197,1875.0511583110197,2145.7216102565253
2022-02-11T00:00:00Z,1877.667319789791,2500,308.5396926935932,308.5396926935932,308.5396926935932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-507.02720435819026,-507.02720435819026,-507.02720435819026,0,0,0,0,0,0,803.5231764367675,803.5231764367675,803.5231764367675,12.043720615015932,12.043720615015932,12.043720615015932,0,0,0,665.3883758427127,3732.6809878608333,1877.667319789791,1877.667319789791,2186.2070124833845
2022-02-12T00:00:00Z,1880.2761491668527,2500,-1908.7705384438332,-1908.7705384438332,-1908.7705384438332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-391.23577877515726,-391.23577877515726,-391.23577877515726,0,0,0,0,0,0,-1489.1619782420285,-1489.1619782420285,-1489.1619782420285,-28.37278142664733,-28.37278142664733,-28.37278142664733,0,0,0,-1426.8932280995193,1402.9734280733328,1880.2761491668527,1880.2761491668527,-28.494389276980428
