y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,3522.3645771012375,749.9369678866769,6129.822333865866,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,3467.478953813059,931.3561026897086,6162.242531527975,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,3306.6604613573754,661.1447577760791,5861.418371052301,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,1098.16450755741,-1394.1776544183363,3678.2863407934647,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,505.22375628464056,-2034.8419244366085,3152.074014830259,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,2745.282086023097,128.71062985165588,5276.466689255076,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,3283.870132681464,678.6177685064068,5827.325463036729,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,3229.692365169587,631.6990235154096,5708.9176423987465,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,3181.1759103846202,681.4031743098164,5694.339671799676,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,3030.0615851439825,405.55785280154583,5510.483730380064,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,834.3457132689225,-1799.1810553895164,3324.1201702241465,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,256.949781257375,-2414.6457958093697,2714.2368859698,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,2514.9628995769713,113.8677868585769,5087.189332042397,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,3073.526728869565,407.80748450368367,5692.33526008753,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,3040.932557127407,419.5066019551084,5733.357639291275,2024-12-31T00:00:00Z
2206,2025-01-16T00:00:00Z,3015.180469197498,597.3451233201715,5912.342396017124,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2887.580785767791,142.05071550127352,5303.838634448889,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,715.7060724831847,-1817.166369213943,3384.884131198971,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,162.07050562798486,-2452.6348841563777,2809.577734458205,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2443.381312502728,-10.686414886201176,5115.3561007038525,2024-12-31T00:00:00Z
3051,2025-01-21T00:00:00Z,3024.431721605759,447.30465963352174,5538.130808579125,2024-12-31T00:00:00Z
2878,2025-01-22T00:00:00Z,3013.204915158982,300.8048256244435,5495.248409494527,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3007.4387680412665,555.0644386402598,5702.455552491691,2024-12-31T00:00:00Z
5202,2025-01-24T00:00:00Z,2898.2314323410974,210.55919933161672,5442.72751915268,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,742.9959931954486,-1887.7854063926907,3416.9127178109516,2024-12-31T00:00:00Z
