ds,trend,cap,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,is_final_2ld,is_final_2ld_lower,is_final_2ld_upper,is_final_day,is_final_day_lower,is_final_day_upper,is_final_week,is_final_week_lower,is_final_week_upper,is_first_2days,is_first_2days_lower,is_first_2days_upper,is_first_day,is_first_day_lower,is_first_day_upper,is_first_week,is_first_week_lower,is_first_week_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-05-16T00:00:00Z,2098.6183423254693,2500,-1673.2497044100373,-1673.2497044100373,-1673.2497044100373,0,0,0,0,0,0,0,0,0,-1719.5399904102949,-1719.5399904102949,-1719.5399904102949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1719.5399904102949,-1719.5399904102949,-1719.5399904102949,-236.7614897455849,-236.7614897455849,-236.7614897455849,0,0,0,0,0,0,399.1989654502083,399.1989654502083,399.1989654502083,-116.14718970436576,-116.14718970436576,-116.14718970436576,0,0,0,-941.2909699112141,1874.642485914434,2098.6183423254693,2098.6183423254693,425.3686379154319
2022-05-17T00:00:00Z,2100.6080485997218,2500,437.9497061684592,437.9497061684592,437.9497061684592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194.3822309717455,-194.3822309717455,-194.3822309717455,0,0,0,0,0,0,735.3697641466831,735.3697641466831,735.3697641466831,-103.03782700647844,-103.03782700647844,-103.03782700647844,0,0,0,1069.2104657051786,3880.2105137174385,2100.6080485997218,2100.6080485997218,2538.557754768181
2022-05-18T00:00:00Z,2102.589759396674,2500,575.5649673229162,575.5649673229162,575.5649673229162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133.92178519635186,-133.92178519635186,-133.92178519635186,0,0,0,0,0,0,798.1810287878524,798.1810287878524,798.1810287878524,-88.6942762685846,-88.6942762685846,-88.6942762685846,0,0,0,1147.4253458138016,4013.54018469296,2102.589759396674,2102.589759396674,2678.15472671959
2022-05-19T00:00:00Z,2104.5634883302105,2500,694.2695168734972,694.2695168734972,694.2695168734972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.69341437333514,-40.69341437333514,-40.69341437333514,0,0,0,0,0,0,808.45177657624,808.45177657624,808.45177657624,-73.48884532940784,-73.48884532940784,-73.48884532940784,0,0,0,1330.673445176245,4289.166132902514,2104.5634883302105,2104.5634883302105,2798.8330052037077
2022-05-20T00:00:00Z,2106.5292491831046,2500,739.7148927848982,739.7148927848982,739.7148927848982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3522356733471293,-0.3522356733471293,-0.3522356733471293,0,0,0,0,0,0,797.877609329828,797.877609329828,797.877609329828,-57.810480871582634,-57.810480871582634,-57.810480871582634,0,0,0,1323.786094411723,4333.949086921488,2106.5292491831046,2106.5292491831046,2846.2441419680026
2022-05-21T00:00:00Z,2108.4870559049245,2500,-1406.9118287350682,-1406.9118287350682,-1406.9118287350682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.43960085905273,110.43960085905273,110.43960085905273,0,0,0,0,0,0,-1475.2972095272187,-1475.2972095272187,-1475.2972095272187,-42.054220066902445,-42.054220066902445,-42.054220066902445,0,0,0,-811.7233914367273,2004.182215017517,2108.4870559049245,2108.4870559049245,701.5752271698564
2022-05-22T00:00:00Z,2110.436922609943,2500,-1763.543168242607,-1763.543168242607,-1763.543168242607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.8495073730173,326.8495073730173,326.8495073730173,0,0,0,0,0,0,-2063.781934758322,-2063.781934758322,-2063.781934758322,-26.610740857301217,-26.610740857301217,-26.610740857301217,0,0,0,-1079.4830206142342,1866.2317619621044,2110.436922609943,2110.436922609943,346.893754367336
2022-05-23T00:00:00Z,2112.3788635750507,2500,888.5944110116909,888.5944110116909,888.5944110116909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.25175244264835,501.25175244264835,501.25175244264835,0,0,0,0,0,0,399.19896544261906,399.19896544261906,399.19896544261906,-11.856306873576365,-11.856306873576365,-11.856306873576365,0,0,0,1645.7334364938677,4444.428294929592,2112.3788635750507,2112.3788635750507,3000.9732745867414
2022-05-24T00:00:00Z,2114.312893237681,2500,1404.021280200644,1404.021280200644,1404.021280200644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.7948990696341,666.7948990696341,666.7948990696341,0,0,0,0,0,0,735.3697641460955,735.3697641460955,735.3697641460955,1.856616984914924,1.856616984914924,1.856616984914924,0,0,0,2025.6712430732084,4944.73220105747,2114.312893237681,2114.312893237681,3518.334173438325
2022-05-25T00:00:00Z,2116.2390261937367,2500,1630.9340466638248,1630.9340466638248,1630.9340466638248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.5451879299108,818.5451879299108,818.5451879299108,0,0,0,0,0,0,798.1810287876339,798.1810287876339,798.1810287876339,14.207829946279931,14.207829946279931,14.207829946279931,0,0,0,2292.101625161333,5173.3341893287,2116.2390261937367,2116.2390261937367,3747.1730728575612
