y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,2894.5043225563154,1163.4533794560032,4696.129301552301,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,2571.957016618499,979.3523596289485,4278.688705118533,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1356.2552911917885,-533.4722966643253,3164.480741011042,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-873.893382354393,-2517.2155096086785,867.5668186292214,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-992.1694255064817,-2755.1903264834355,819.2249280506359,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1780.6497505697425,23.238466514222306,3586.582069297662,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,2023.9762421633209,252.26453361746587,3781.79447492841,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,1871.0182372726072,127.2671908015171,3696.411635061894,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,1784.0149132551649,-130.9338782912872,3562.101761264924,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1785.0764841511068,18.62230413955766,3490.939200647902,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-110.4928322219289,-1828.8934155543975,1730.7750325639277,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-534.265898526588,-2301.8556474904476,1193.4327757367416,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1859.987819397421,72.48420732502176,3673.12404221199,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2086.202661492452,322.4500085767262,3799.4480439789572,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2270.8253559350364,380.4863100866903,3930.2380436288886,2024-12-31T00:00:00Z
2206,2025-01-16T00:00:00Z,2522.2273063880953,658.265071256297,4231.043661604276,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2547.345111837711,765.8277860553364,4238.640724479763,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,392.23805627642105,-1434.442351230969,2076.110775076946,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-250.00952398402023,-1910.44054291644,1447.14668308904,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2243.6994046514496,681.7142191073935,4012.583402385741,2024-12-31T00:00:00Z
3051,2025-01-21T00:00:00Z,2831.2073084986464,1104.5007802589505,4538.127800335661,2024-12-31T00:00:00Z
2878,2025-01-22T00:00:00Z,3307.391595277893,1677.4225028983549,5042.935470079041,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3522.467821931277,1762.1797776313642,5265.957703927362,2024-12-31T00:00:00Z
5202,2025-01-24T00:00:00Z,3297.633689009097,1601.7127592447318,5081.758629466181,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,1110.06200963175,-646.1069687302655,2882.5428707872484,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,1016.8767262557874,-901.8405224095676,2730.9465262645435,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,4564.816344026947,2888.969194459067,6402.088908980987,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,6171.52016072616,4575.125734368634,7850.638064100403,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,5791.993409526604,3940.9228590793955,7559.190099507576,2024-12-31T00:00:00Z
255,2025-01-30T00:00:00Z,5335.874240664297,3647.802533981602,7206.278877164311,2024-12-31T00:00:00Z
6041,2025-01-31T00:00:00Z,4791.725585379566,3043.6161656309987,6591.372575131085,2024-12-31T00:00:00Z
47,2025-02-01T00:00:00Z,-927.3421464331718,-2714.0062864483616,864.0685357760665,2025-01-31T00:00:00Z
14,2025-02-02T00:00:00Z,-1200.5031630800736,-2923.5589437072754,533.7845630885058,2025-01-31T00:00:00Z
454,2025-02-03T00:00:00Z,905.0881901220323,-825.1192938923223,2667.4012735784586,2025-01-31T00:00:00Z
626,2025-02-04T00:00:00Z,1545.9341557800128,-216.35469843538775,3229.565714551978,2025-01-31T00:00:00Z
886,2025-02-05T00:00:00Z,2018.8059593117944,328.06790756522673,3818.688629806062,2025-01-31T00:00:00Z
1159,2025-02-06T00:00:00Z,2138.32244042782,387.8165976718704,3867.576313194107,2025-01-31T00:00:00Z
1342,2025-02-07T00:00:00Z,1843.9086952935163,175.4714115265452,3641.3203861867073,2025-01-31T00:00:00Z
301,2025-02-08T00:00:00Z,-403.96121068043476,-2202.1481405649533,1364.0851084651379,2025-01-31T00:00:00Z
54,2025-02-09T00:00:00Z,-745.9056482327546,-2625.821916446308,1012.9813755445737,2025-01-31T00:00:00Z
1577,2025-02-10T00:00:00Z,2086.824853199322,377.0535627010328,3826.3461341251273,2025-01-31T00:00:00Z
555,2025-02-11T00:00:00Z,1040.1762722823128,-651.5042334141338,2660.62051356229,2025-01-31T00:00:00Z
1823,2025-02-12T00:00:00Z,2630.2618795864155,813.1051305279053,4345.863936922033,2025-01-31T00:00:00Z
2210,2025-02-13T00:00:00Z,2463.4526230364663,609.1822414150696,4220.190357451861,2025-01-31T00:00:00Z
2308,2025-02-14T00:00:00Z,2295.43430839444,542.076928567287,4012.007223218342,2025-01-31T00:00:00Z
