ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2023-04-10T00:00:00Z,2362.779989058149,-696.0902907467873,-696.0902907467873,-696.0902907467873,0,0,0,0,0,0,0,0,0,0,0,0,-1114.2972865958886,-1114.2972865958886,-1114.2972865958886,0,0,0,0,0,0,403.81908132886866,403.81908132886866,403.81908132886866,14.387914520232615,14.387914520232615,14.387914520232615,0,0,0,-184.9968906229978,3522.9277603071723,2362.779989058149,2362.779989058149,1666.6896983113618
2023-04-11T00:00:00Z,2363.180823754279,-41.73811098941273,-41.73811098941273,-41.73811098941273,0,0,0,0,0,0,0,0,0,0,0,0,-796.7293457905013,-796.7293457905013,-796.7293457905013,0,0,0,0,0,0,743.4385997405585,743.4385997405585,743.4385997405585,11.552635060530164,11.552635060530164,11.552635060530164,0,0,0,422.1174552974442,4300.023014917396,2363.180823754279,2363.180823754279,2321.4427127648664
2023-04-12T00:00:00Z,2363.581658450409,184.61719601401234,184.61719601401234,184.61719601401234,0,0,0,0,0,0,0,0,0,0,0,0,-628.4293647657747,-628.4293647657747,-628.4293647657747,0,0,0,0,0,0,801.9545292794685,801.9545292794685,801.9545292794685,11.092031500318662,11.092031500318662,11.092031500318662,0,0,0,717.6327777522481,4618.658961451578,2363.581658450409,2363.581658450409,2548.1988544644214
2023-04-13T00:00:00Z,2363.982493146539,152.99615005717038,152.99615005717038,152.99615005717038,0,0,0,0,0,0,0,0,0,0,0,0,-657.599741494663,-657.599741494663,-657.599741494663,0,0,0,0,0,0,798.0372073418057,798.0372073418057,798.0372073418057,12.558684210027685,12.558684210027685,12.558684210027685,0,0,0,529.6119845360204,4417.986185966562,2363.982493146539,2363.982493146539,2516.9786432037095
2023-04-14T00:00:00Z,2364.3833278426687,89.04899672097787,89.04899672097787,89.04899672097787,0,0,0,0,0,0,0,0,0,0,0,0,-717.7251959837604,-717.7251959837604,-717.7251959837604,0,0,0,0,0,0,791.301385603008,791.301385603008,791.301385603008,15.47280710173022,15.47280710173022,15.47280710173022,0,0,0,707.1111325184445,4395.814634246787,2364.3833278426687,2364.3833278426687,2453.4323245636465
2023-04-15T00:00:00Z,2364.7841625387987,-2067.044498723465,-2067.044498723465,-2067.044498723465,0,0,0,0,0,0,0,0,0,0,0,0,-622.4557290412574,-622.4557290412574,-622.4557290412574,0,0,0,0,0,0,-1463.927394512255,-1463.927394512255,-1463.927394512255,19.33862483004739,19.33862483004739,19.33862483004739,0,0,0,-1632.9312315181246,2369.730443065119,2364.7841625387987,2364.7841625387987,297.73966381533364
2023-04-16T00:00:00Z,2365.1849972349287,-2423.571744897322,-2423.571744897322,-2423.571744897322,0,0,0,0,0,0,0,0,0,0,0,0,-372.60892730026853,-372.60892730026853,-372.60892730026853,0,0,0,0,0,0,-2074.623408787057,-2074.623408787057,-2074.623408787057,23.660591190003984,23.660591190003984,23.660591190003984,0,0,0,-2072.911355650069,1863.868667196283,2365.1849972349287,2365.1849972349287,-58.38674766239319
2023-04-17T00:00:00Z,2365.5858319310587,279.2548771368919,279.2548771368919,279.2548771368919,0,0,0,0,0,0,0,0,0,0,0,0,-152.5231919586419,-152.5231919586419,-152.5231919586419,0,0,0,0,0,0,403.81908132949525,403.81908132949525,403.81908132949525,27.958987766038472,27.958987766038472,27.958987766038472,0,0,0,782.9536406316557,4516.281156740679,2365.5858319310587,2365.5858319310587,2644.8407090679507
2023-04-18T00:00:00Z,2365.986666627188,652.9735148689783,652.9735148689783,652.9735148689783,0,0,0,0,0,0,0,0,0,0,0,0,-122.24955769070223,-122.24955769070223,-122.24955769070223,0,0,0,0,0,0,743.4385997417405,743.4385997417405,743.4385997417405,31.784472817940134,31.784472817940134,31.784472817940134,0,0,0,1270.5287665161354,4895.278940621582,2365.986666627188,2365.986666627188,3018.960181496166
2023-04-19T00:00:00Z,2366.387501323318,605.0034791854905,605.0034791854905,605.0034791854905,0,0,0,0,0,0,0,0,0,0,0,0,-231.68224284160118,-231.68224284160118,-231.68224284160118,0,0,0,0,0,0,801.9545292792247,801.9545292792247,801.9545292792247,34.73119274786711,34.73119274786711,34.73119274786711,0,0,0,1073.164843566477,4848.898814473204,2366.387501323318,2366.387501323318,2971.3909805088083
2023-04-20T00:00:00Z,2366.788336019448,571.9087806986207,571.9087806986207,571.9087806986207,0,0,0,0,0,0,0,0,0,0,0,0,-262.57654746177286,-262.57654746177286,-262.57654746177286,0,0,0,0,0,0,798.0372073411681,798.0372073411681,798.0372073411681,36.4481208192256,36.4481208192256,36.4481208192256,0,0,0,842.68904035325,4951.1803361837,2366.788336019448,2366.788336019448,2938.6971167180686
2023-04-21T00:00:00Z,2367.1891707155773,-1970.2133533148963,-1970.2133533148963,-1970.2133533148963,0,0,0,0,0,0,-2735.684963753095,-2735.684963753095,-2735.684963753095,0,0,0,-62.47812349383277,-62.47812349383277,-62.47812349383277,0,0,0,-2735.684963753095,-2735.684963753095,-2735.684963753095,791.3013856033599,791.3013856033599,791.3013856033599,36.64834832867206,36.64834832867206,36.64834832867206,0,0,0,-1453.3666773352506,2438.275039303704,2367.1891707155773,2367.1891707155773,396.9758174006811
