ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2015-08-27T00:00:00Z,1852.1683744960958,1316.865518947358,1316.865518947358,1316.865518947358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.5074216380376,457.5074216380376,457.5074216380376,0,0,0,805.2961840640127,805.2961840640127,805.2961840640127,54.061913245307764,54.061913245307764,54.061913245307764,0,0,0,1417.0790311593828,4890.009610474534,1852.1683744960958,1852.1683744960958,3169.033893443454
2015-08-28T00:00:00Z,1852.0448586353796,1012.3965818160235,1012.3965818160235,1012.3965818160235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.65335274858126,288.65335274858126,288.65335274858126,0,0,0,672.9087064413972,672.9087064413972,672.9087064413972,50.83452262604495,50.83452262604495,50.83452262604495,0,0,0,1072.0186762670248,4610.532743348959,1852.0448586353796,1852.0448586353796,2864.441440451403
2015-08-29T00:00:00Z,1851.9213427746633,-1095.423026585978,-1095.423026585978,-1095.423026585978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.32848716778506,193.32848716778506,193.32848716778506,0,0,0,-1335.170656698083,-1335.170656698083,-1335.170656698083,46.41914294431979,46.41914294431979,46.41914294431979,0,0,0,-946.1324699144307,2543.5346810644883,1851.9213427746633,1851.9213427746633,756.4983161886853
2015-08-30T00:00:00Z,1851.7978270985604,-1592.9232691872173,-1592.9232691872173,-1592.9232691872173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41333070590954,82.41333070590954,82.41333070590954,0,0,0,-1716.0724554900228,-1716.0724554900228,-1716.0724554900228,40.735855596895746,40.735855596895746,40.735855596895746,0,0,0,-1501.0213351300456,2041.1312551743574,1851.7978270985604,1851.7978270985604,258.8745579113431
2015-08-31T00:00:00Z,1851.6743114224575,-1370.0958543823654,-1370.0958543823654,-1370.0958543823654,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,0,0,0,0,0,0,-1621.240424557823,-1621.240424557823,-1621.240424557823,-95.94216103931547,-95.94216103931547,-95.94216103931547,0,0,0,313.36318408399444,313.36318408399444,313.36318408399444,33.723547130778655,33.723547130778655,33.723547130778655,0,0,0,-1296.0472230704936,2197.596535913834,1851.6743114224575,1851.6743114224575,481.5784570400922
2015-09-01T00:00:00Z,1851.5507957463544,289.0191183502405,289.0191183502405,289.0191183502405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-315.6089035865321,-315.6089035865321,-315.6089035865321,0,0,0,579.2840301321879,579.2840301321879,579.2840301321879,25.3439918045847,25.3439918045847,25.3439918045847,0,0,0,345.08123571461476,3731.4567811623656,1851.5507957463544,1851.5507957463544,2140.569914096595
2015-09-02T00:00:00Z,1851.4272800702515,188.3851235780037,188.3851235780037,188.3851235780037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-507.5914180233729,-507.5914180233729,-507.5914180233729,0,0,0,680.3910074682199,680.3910074682199,680.3910074682199,15.585534133156717,15.585534133156717,15.585534133156717,0,0,0,327.94050144122974,3839.0223961257025,1851.4272800702515,1851.4272800702515,2039.8124036482552
2015-09-03T00:00:00Z,1851.3037643941486,182.92465143085522,182.92465143085522,182.92465143085522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-626.8377539137975,-626.8377539137975,-626.8377539137975,0,0,0,805.2961840646324,805.2961840646324,805.2961840646324,4.466221280020581,4.466221280020581,4.466221280020581,0,0,0,358.20400743869084,3798.1033370480545,1851.3037643941486,1851.3037643941486,2034.2284158250038
2015-09-04T00:00:00Z,1851.1802487180457,-18.887497059613427,-18.887497059613427,-18.887497059613427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-683.8324506016094,-683.8324506016094,-683.8324506016094,0,0,0,672.9087064399774,672.9087064399774,672.9087064399774,-7.963752897981336,-7.963752897981336,-7.963752897981336,0,0,0,34.12449094302084,3601.873516245871,1851.1802487180457,1851.1802487180457,1832.2927516584323
2015-09-05T00:00:00Z,1851.0567330419426,-2073.3907189909196,-2073.3907189909196,-2073.3907189909196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-716.5996489185949,-716.5996489185949,-716.5996489185949,0,0,0,-1335.170656700508,-1335.170656700508,-1335.170656700508,-21.62041337181707,-21.62041337181707,-21.62041337181707,0,0,0,-2116.1666508729727,1561.6108844025196,1851.0567330419426,1851.0567330419426,-222.333985948977
2015-09-06T00:00:00Z,1850.9332173658397,-2492.741565801851,-2492.741565801851,-2492.741565801851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-740.2838316537861,-740.2838316537861,-740.2838316537861,0,0,0,-1716.0724554918718,-1716.0724554918718,-1716.0724554918718,-36.38527865619277,-36.38527865619277,-36.38527865619277,0,0,0,-2288.358949950995,1407.424953360635,1850.9332173658397,1850.9332173658397,-641.8083484360111
2015-09-07T00:00:00Z,1850.8097016897368,-469.2547361297195,-469.2547361297195,-469.2547361297195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-730.5123014651348,-730.5123014651348,-730.5123014651348,0,0,0,313.3631840811735,313.3631840811735,313.3631840811735,-52.10561874575815,-52.10561874575815,-52.10561874575815,0,0,0,-493.38844305740116,3119.6277174597158,1850.8097016897368,1850.8097016897368,1381.5549655600173
2015-09-08T00:00:00Z,1850.6861860136337,-146.42863277153998,-146.42863277153998,-146.42863277153998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-657.1169214794564,-657.1169214794564,-657.1169214794564,0,0,0,579.2840301319309,579.2840301319309,579.2840301319309,-68.59574142401426,-68.59574142401426,-68.59574142401426,0,0,0,-119.89443162308054,3552.068996552247,1850.6861860136337,1850.6861860136337,1704.2575532420938
