y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,3522.3645771012375,869.4592586616485,6095.807567895075,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,3467.478953813059,857.2171860367037,6007.934648002454,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,3306.6604613573754,792.65971185119,5834.120450328035,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,1098.16450755741,-1466.6470991090305,3714.1348009714297,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,505.22375628464056,-2090.1788691722027,3132.1808863543774,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,2745.282086023097,12.770675693182179,5440.815963752765,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,3283.870132681464,780.4546629672776,6027.836871903265,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,3229.692365169587,714.7258267047707,5758.854446074027,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,3181.1759103846202,662.4233840690243,5800.5703962329735,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,3030.0615851439825,332.55535284097704,5543.53232853621,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,834.3457132689225,-1586.5987192476634,3526.203320094773,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,256.949781257375,-2091.746151942814,2790.7026785369803,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,2514.9628995769713,-66.28849352623399,5200.312065672558,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,3073.526728869565,462.41526793350243,5632.604177622914,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,3040.932557127407,460.4904820195691,5458.91061184803,2024-12-31T00:00:00Z
2206,2025-01-16T00:00:00Z,3015.180469197498,614.6572890630845,5869.464608225361,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2887.580785767791,137.49658690057578,5551.558312723767,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,715.7060724831847,-1825.4578757016254,3668.8151331869776,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,162.07050562798486,-2513.404476830875,2890.872610839595,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2443.381312502728,-213.7443969375985,5056.511570011268,2024-12-31T00:00:00Z
3051,2025-01-21T00:00:00Z,3024.431721605759,411.6388455211852,5503.5869898198,2024-12-31T00:00:00Z
2878,2025-01-22T00:00:00Z,3013.204915158982,443.0119045604133,5609.890060450279,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3007.4387680412665,365.0970880305601,5555.7002335218385,2024-12-31T00:00:00Z
5202,2025-01-24T00:00:00Z,2898.2314323410974,195.74927935771316,5424.002850757242,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,742.9959931954486,-1883.69821775004,3310.104081093815,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,204.1409512414766,-2131.7725708408034,2929.7086573734323,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,2498.3212632191376,-144.42339116183422,5146.3356471963625,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,3090.329432141542,501.69683632855777,5789.1604562880075,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,3088.1962371226946,763.415894789516,5843.698508331942,2024-12-31T00:00:00Z
255,2025-01-30T00:00:00Z,3089.751021542768,398.4773387511967,5688.829355823097,2024-12-31T00:00:00Z
6041,2025-01-31T00:00:00Z,2986.2217663303663,417.33360324140784,5542.817208135797,2024-12-31T00:00:00Z
47,2025-02-01T00:00:00Z,933.0659454936949,-1661.1870311966106,3599.966095005448,2025-01-31T00:00:00Z
