y,ds,yhat,yhat_lower,yhat_upper,cutoff
89.99999999999997,2025-01-01T00:00:00Z,93.47498526067032,48.18841834682796,176.87736576080653,2024-12-31T00:00:00Z
541.0000000000001,2025-01-02T00:00:00Z,556.4762178690198,286.8823922357149,1065.1142825082472,2024-12-31T00:00:00Z
563.0000000000002,2025-01-03T00:00:00Z,639.6526270947398,329.52675927502463,1308.3677024082479,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,107.85484050868574,55.6844274663438,206.18742014980728,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,47.828338226135045,24.899169799795203,92.98563546957958,2024-12-31T00:00:00Z
533.0000000000001,2025-01-06T00:00:00Z,603.7615447496082,321.3822673758605,1172.4392967145989,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,717.3020984731908,374.157190926788,1422.3830629424615,2024-12-31T00:00:00Z
903.9999999999997,2025-01-08T00:00:00Z,1304.3121847519208,682.7781109932538,2468.0655352212725,2024-12-31T00:00:00Z
1135.0000000000005,2025-01-09T00:00:00Z,1291.9981782851305,668.9350226789453,2463.941422087707,2024-12-31T00:00:00Z
1270.0000000000002,2025-01-10T00:00:00Z,1181.7294038178281,632.2405343604174,2301.155692681798,2024-12-31T00:00:00Z
202.99999999999994,2025-01-11T00:00:00Z,224.14458060974331,116.95918800366682,426.943319106488,2024-12-31T00:00:00Z
41.00000000000001,2025-01-12T00:00:00Z,106.07104445092038,52.878679655794834,197.0991275713831,2024-12-31T00:00:00Z
1312.9999999999995,2025-01-13T00:00:00Z,1385.8513124900917,708.3144677177818,2652.0961610840213,2024-12-31T00:00:00Z
1609.0000000000005,2025-01-14T00:00:00Z,1795.796250305248,915.5062267095743,3602.0930943955395,2024-12-31T00:00:00Z
2010.0000000000002,2025-01-15T00:00:00Z,1969.4898763365072,1027.656686512387,3658.1640035689675,2024-12-31T00:00:00Z
2206.000000000001,2025-01-16T00:00:00Z,2274.6146026177576,1224.9638533761697,4354.997384501591,2024-12-31T00:00:00Z
2290.999999999999,2025-01-17T00:00:00Z,2275.759044435265,1169.6996497303126,4509.742471134848,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,429.20678335092686,217.84546879237922,831.0959814456974,2024-12-31T00:00:00Z
128.99999999999997,2025-01-19T00:00:00Z,190.7522127241486,99.917789610932,387.14332319575834,2024-12-31T00:00:00Z
2384.9999999999995,2025-01-20T00:00:00Z,2380.475395073188,1178.306996847844,4401.4646773514705,2024-12-31T00:00:00Z
3051.0000000000005,2025-01-21T00:00:00Z,3183.682156326372,1630.5233434312315,5962.222291729925,2024-12-31T00:00:00Z
2878.0000000000005,2025-01-22T00:00:00Z,3793.919045538215,2041.850286891597,7074.415924322955,2024-12-31T00:00:00Z
4853.000000000005,2025-01-23T00:00:00Z,4654.957839409281,2559.6773807787044,8576.51722881087,2024-12-31T00:00:00Z
5201.999999999999,2025-01-24T00:00:00Z,4557.535004183012,2429.355632002063,8335.949060380904,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,777.3663925365163,412.03746710381154,1581.316575919161,2024-12-31T00:00:00Z
453.99999999999994,2025-01-26T00:00:00Z,303.6763013624824,151.6485750366371,569.8818401874912,2024-12-31T00:00:00Z
5597.999999999999,2025-01-27T00:00:00Z,6569.047857577361,3315.215416236275,12384.205499412941,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,7796.2475053518465,4177.505816142138,15709.433018236989,2024-12-31T00:00:00Z
309.99999999999994,2025-01-29T00:00:00Z,109.91719654326428,56.222061248912745,210.88232513952318,2024-12-31T00:00:00Z
254.99999999999994,2025-01-30T00:00:00Z,207.10897718422325,111.39428003471753,376.2816825582948,2024-12-31T00:00:00Z
47.00000000000001,2025-02-01T00:00:00Z,16.132919076314675,7.948367088165952,31.90338999314828,2025-01-31T00:00:00Z
14,2025-02-02T00:00:00Z,40.33403357461324,19.727585847339494,78.65277278576522,2025-01-31T00:00:00Z
453.99999999999994,2025-02-03T00:00:00Z,695.5808299769981,368.85233522000135,1364.8758168605978,2025-01-31T00:00:00Z
626.0000000000001,2025-02-04T00:00:00Z,929.4479369265322,490.2499372510882,1722.0719041636619,2025-01-31T00:00:00Z
885.9999999999998,2025-02-05T00:00:00Z,1085.952050923601,564.6736039036789,2139.500048780388,2025-01-31T00:00:00Z
1159,2025-02-06T00:00:00Z,1168.5005242867844,613.0903125053451,2207.5432006321766,2025-01-31T00:00:00Z
1342.0000000000002,2025-02-07T00:00:00Z,936.5295316926529,483.5383839132276,1746.4538593019292,2025-01-31T00:00:00Z
301,2025-02-08T00:00:00Z,261.96216502804265,131.48963463023608,511.9320238826516,2025-01-31T00:00:00Z
54.000000000000014,2025-02-09T00:00:00Z,100.21527218624738,53.43472309038037,182.80186183647308,2025-01-31T00:00:00Z
1576.9999999999995,2025-02-10T00:00:00Z,1262.8692561335158,661.3738658158726,2346.4550485369846,2025-01-31T00:00:00Z
555,2025-02-11T00:00:00Z,201.5104192194424,106.97904825140245,392.84235456794835,2025-01-31T00:00:00Z
1822.9999999999993,2025-02-12T00:00:00Z,2057.1653307517963,1124.4950077938554,3786.513441920005,2025-01-31T00:00:00Z
2210,2025-02-13T00:00:00Z,2258.7536666962774,1190.8423899620589,4350.448189088308,2025-01-31T00:00:00Z
2308.000000000001,2025-02-14T00:00:00Z,1972.9959387664555,1029.7334662011792,3827.942585531788,2025-01-31T00:00:00Z
484.99999999999994,2025-02-15T00:00:00Z,334.53510237750436,169.23672392924553,646.1553206217819,2025-01-31T00:00:00Z
118.00000000000003,2025-02-16T00:00:00Z,144.58274136102773,74.842728845607,280.4091822969285,2025-01-31T00:00:00Z
2481.999999999999,2025-02-17T00:00:00Z,1888.31593524845,1039.6292080997016,3641.416120799563,2025-01-31T00:00:00Z
2913,2025-02-18T00:00:00Z,2519.3064146519446,1342.2954072927969,4830.4778884627485,2025-01-31T00:00:00Z
3105.9999999999995,2025-02-19T00:00:00Z,2779.445246714321,1485.6035832627388,5388.794369459789,2025-01-31T00:00:00Z
3103.9999999999977,2025-02-20T00:00:00Z,3059.1616006798677,1640.2476300336152,5835.65354768683,2025-01-31T00:00:00Z
3308.9999999999977,2025-02-21T00:00:00Z,2900.2668756422568,1499.2127389826564,5473.364284074952,2025-01-31T00:00:00Z
731.9999999999999,2025-02-22T00:00:00Z,548.5251830959469,285.4031711591821,1067.0232068850262,2025-01-31T00:00:00Z
201.99999999999997,2025-02-23T00:00:00Z,251.76631009924475,132.94604894648268,477.7094500389929,2025-01-31T00:00:00Z
3544.9999999999995,2025-02-24T00:00:00Z,6123.913912209534,3103.316671402888,11496.97275855401,2025-01-31T00:00:00Z
4867.999999999996,2025-02-25T00:00:00Z,7549.946656329205,4269.204828188899,14634.567114994792,2025-01-31T00:00:00Z
6187.0000000000055,2025-02-26T00:00:00Z,7687.181428498106,4065.356029044773,14684.876768301792,2025-01-31T00:00:00Z
8082.000000000004,2025-02-27T00:00:00Z,15578.189965711932,8120.750121487542,27702.366849579732,2025-01-31T00:00:00Z
14838.000000000013,2025-02-28T00:00:00Z,19414.44489185165,10358.631502835819,37323.637544253645,2025-01-31T00:00:00Z
73.99999999999997,2025-03-01T00:00:00Z,238.57241034441398,130.0323323356888,443.386666976576,2025-01-31T00:00:00Z
26.999999999999996,2025-03-02T00:00:00Z,68.733985858722,35.94132038001523,129.31691533957434,2025-01-31T00:00:00Z
73.99999999999997,2025-03-01T00:00:00Z,241.9939630454604,133.34114619418006,474.37435919428384,2025-02-28T00:00:00Z
26.999999999999996,2025-03-02T00:00:00Z,66.25703211526186,32.07275080193292,121.2251589677144,2025-02-28T00:00:00Z
378,2025-03-03T00:00:00Z,996.3357741015724,528.3472939504413,1917.2570527896664,2025-02-28T00:00:00Z
665.9999999999998,2025-03-04T00:00:00Z,994.0740310098018,511.1638727421862,1859.0132470921565,2025-02-28T00:00:00Z
793.0000000000003,2025-03-05T00:00:00Z,940.9814597146573,514.661667608012,1835.6199028973717,2025-02-28T00:00:00Z
1426,2025-03-06T00:00:00Z,1046.5278243486212,551.1243227727967,2079.2934936540332,2025-02-28T00:00:00Z
1673.9999999999998,2025-03-07T00:00:00Z,1057.117923876844,576.8979308322338,2035.8449971015168,2025-02-28T00:00:00Z
309.99999999999994,2025-03-08T00:00:00Z,372.9324745821451,189.11345975610544,746.9940245234103,2025-02-28T00:00:00Z
109.00000000000004,2025-03-09T00:00:00Z,145.43794022926923,73.01831355849602,275.7662044783886,2025-02-28T00:00:00Z
1899.9999999999993,2025-03-10T00:00:00Z,1592.3513553521277,844.6333278324507,3059.33208728522,2025-02-28T00:00:00Z
2294.0000000000005,2025-03-11T00:00:00Z,1851.5400060296347,945.4205242148482,3664.946152909783,2025-02-28T00:00:00Z
2575.9999999999995,2025-03-12T00:00:00Z,2001.6112928741863,1027.7058281981663,4020.719985575906,2025-02-28T00:00:00Z
2235.0000000000005,2025-03-13T00:00:00Z,2382.8723038398725,1284.1371724356534,4563.744167250777,2025-02-28T00:00:00Z
3817.999999999999,2025-03-14T00:00:00Z,2397.231745570027,1210.778363056848,4545.989331594645,2025-02-28T00:00:00Z
927.0000000000001,2025-03-15T00:00:00Z,432.9315228639393,224.78353841705584,830.5804987864735,2025-02-28T00:00:00Z
262.99999999999994,2025-03-16T00:00:00Z,171.62087009720162,89.39091771021421,327.0755235747704,2025-02-28T00:00:00Z
4812,2025-03-17T00:00:00Z,2041.9411009578673,1053.6170417179212,3816.211568120805,2025-02-28T00:00:00Z
1459.0000000000002,2025-03-18T00:00:00Z,319.7987058631256,161.98551230370185,598.6346070701401,2025-02-28T00:00:00Z
3508.0000000000027,2025-03-19T00:00:00Z,3019.0052272802227,1586.1248505222231,5934.677321952241,2025-02-28T00:00:00Z
3947.000000000002,2025-03-20T00:00:00Z,3462.079185995408,1775.3863498128703,6150.789691055736,2025-02-28T00:00:00Z
4279.999999999998,2025-03-21T00:00:00Z,3178.2915423399577,1737.936294666803,6083.615298322062,2025-02-28T00:00:00Z
1076,2025-03-22T00:00:00Z,539.5014288337013,297.9276965624644,1025.7733829839794,2025-02-28T00:00:00Z
301,2025-03-23T00:00:00Z,218.93150366041837,112.25117376222018,435.5006472385683,2025-02-28T00:00:00Z
4292,2025-03-24T00:00:00Z,2839.3553049858283,1446.2106841303798,5455.5573713713575,2025-02-28T00:00:00Z
5571.000000000001,2025-03-25T00:00:00Z,3968.7003309552106,2021.9210466372538,7962.596233254916,2025-02-28T00:00:00Z
6351.9999999999945,2025-03-26T00:00:00Z,4543.783249711212,2502.124705075599,8517.604164246854,2025-02-28T00:00:00Z
8835.999999999998,2025-03-27T00:00:00Z,9028.674060364581,4620.86713371207,17783.668733758568,2025-02-28T00:00:00Z
9716.999999999998,2025-03-28T00:00:00Z,7617.85085887423,3849.6913087358544,14482.748506853311,2025-02-28T00:00:00Z
3248.9999999999973,2025-03-29T00:00:00Z,1221.95239111825,622.4816508361032,2319.9168177737665,2025-02-28T00:00:00Z
197.99999999999997,2025-03-30T00:00:00Z,903.2112539424282,469.27065448872264,1752.9931508813881,2025-02-28T00:00:00Z
2.0000000000000004,2025-04-01T00:00:00Z,1.6946141447963106,0.35203989791543694,4.194099641192695,2025-03-31T00:00:00Z
104.99999999999997,2025-04-02T00:00:00Z,131.3062740482576,70.59926368666905,267.02191721646017,2025-03-31T00:00:00Z
284.00000000000006,2025-04-03T00:00:00Z,419.8296832607348,218.80895282692768,788.0447462311856,2025-03-31T00:00:00Z
403.00000000000017,2025-04-04T00:00:00Z,419.34354076843056,214.87226734028303,803.7296270865334,2025-03-31T00:00:00Z
47.00000000000001,2025-04-05T00:00:00Z,65.45074525476718,34.12465217499544,124.52435877039564,2025-03-31T00:00:00Z
11,2025-04-06T00:00:00Z,42.71210066699855,22.057112660223186,84.52777049790627,2025-03-31T00:00:00Z
477.0000000000002,2025-04-07T00:00:00Z,739.41436998670315,393.86192299830725,1448.3877662444368,2025-03-31T00:00:00Z
775.0000000000002,2025-04-08T00:00:00Z,1782.6037835218685,932.5203015493366,3410.207342413201,2025-03-31T00:00:00Z
1016,2025-04-09T00:00:00Z,2409.145563893363,1265.161719810231,4490.902782818817,2025-03-31T00:00:00Z
1421.9999999999998,2025-04-10T00:00:00Z,2331.9724079412445,1255.9504479223065,4491.040360888687,2025-03-31T00:00:00Z
1564.9999999999998,2025-04-11T00:00:00Z,2022.3564537283999,1016.448470033192,3793.614187131912,2025-03-31T00:00:00Z
276,2025-04-12T00:00:00Z,367.1420306072073,190.13448399900545,708.3051046990932,2025-03-31T00:00:00Z
55.00000000000002,2025-04-13T00:00:00Z,164.08340521626093,84.74394342047157,317.1611140481051,2025-03-31T00:00:00Z
1634.0000000000002,2025-04-14T00:00:00Z,2241.235488466745,1180.6914271780174,4200.993239635396,2025-03-31T00:00:00Z
1965,2025-04-15T00:00:00Z,2977.681800838365,1553.2907056476568,5943.138957107597,2025-03-31T00:00:00Z
2361,2025-04-16T00:00:00Z,3118.940966722742,1606.1123691599103,6011.3892202225625,2025-03-31T00:00:00Z
2761.0000000000014,2025-04-17T00:00:00Z,3336.5153701556796,1706.6728136444367,6215.488773782181,2025-03-31T00:00:00Z
2721,2025-04-18T00:00:00Z,3123.540967207855,1704.8786095845644,6096.424650918464,2025-03-31T00:00:00Z
419.9999999999999,2025-04-19T00:00:00Z,560.8263712471535,292.14673388056883,1074.087406485237,2025-03-31T00:00:00Z
166.00000000000006,2025-04-20T00:00:00Z,226.87512047362395,117.40761093066146,428.2169248350683,2025-03-31T00:00:00Z
2715.000000000001,2025-04-21T00:00:00Z,2747.6831577030475,1432.1219480612683,5381.843415184298,2025-03-31T00:00:00Z
3161.999999999998,2025-04-22T00:00:00Z,3456.95569329826,1754.3984104249287,6668.516741981544,2025-03-31T00:00:00Z
3603.999999999998,2025-04-23T00:00:00Z,3744.909552493963,1881.4399165596233,7227.193546272843,2025-03-31T00:00:00Z
3831,2025-04-24T00:00:00Z,4286.514248334362,2237.92955913746,7799.4469682977615,2025-03-31T00:00:00Z
4600,2025-04-25T00:00:00Z,4089.2992300435976,2067.696272535552,7814.860804195601,2025-03-31T00:00:00Z
1014,2025-04-26T00:00:00Z,1372.2421617789237,717.1284468666798,2629.356440065779,2025-03-31T00:00:00Z
197.99999999999997,2025-04-27T00:00:00Z,488.9257706886293,261.06214468805575,945.0226141261817,2025-03-31T00:00:00Z
5133.000000000001,2025-04-28T00:00:00Z,5213.227105764675,2776.8589500550374,10125.904942324243,2025-03-31T00:00:00Z
7913.000000000003,2025-04-29T00:00:00Z,10893.64202242937,5762.023449313904,20807.005130791775,2025-03-31T00:00:00Z
14564.000000000011,2025-04-30T00:00:00Z,15496.689370714166,7995.022084814633,31372.353002937725,2025-03-31T00:00:00Z
23.999999999999996,2025-05-01T00:00:00Z,141.11466985604523,71.7823681236413,272.20765977648,2025-04-30T00:00:00Z
749.9999999999998,2025-05-02T00:00:00Z,691.676293517536,357.6377301093144,1304.6910276128276,2025-04-30T00:00:00Z
70,2025-05-03T00:00:00Z,141.92979394023425,73.8542067333775,270.66336968284725,2025-04-30T00:00:00Z
31,2025-05-04T00:00:00Z,42.348666356856484,22.781133739275553,80.84866785337076,2025-04-30T00:00:00Z
1025.9999999999995,2025-05-05T00:00:00Z,466.6015398161125,240.4081456224713,889.469189986674,2025-04-30T00:00:00Z
939.9999999999997,2025-05-06T00:00:00Z,601.7864497264242,308.6285017505716,1194.003793313927,2025-04-30T00:00:00Z
1225.0000000000005,2025-05-07T00:00:00Z,705.685550182601,372.7720550531316,1326.0289980173138,2025-04-30T00:00:00Z
1538.0000000000002,2025-05-08T00:00:00Z,1565.1402511505942,802.6063173039485,2975.1302918023134,2025-04-30T00:00:00Z
1799.0000000000005,2025-05-09T00:00:00Z,1388.4358034880315,736.7667997373048,2581.8061458257116,2025-04-30T00:00:00Z
415,2025-05-10T00:00:00Z,213.3343818495445,109.73540562472472,395.99461753734437,2025-04-30T00:00:00Z
169.00000000000006,2025-05-11T00:00:00Z,76.19013099705356,38.95594030469665,148.73865100981078,2025-04-30T00:00:00Z
185.00000000000009,2025-05-12T00:00:00Z,121.02521890861135,61.811002631968734,231.3261545633493,2025-04-30T00:00:00Z
2011.0000000000005,2025-05-13T00:00:00Z,1393.2125437729512,693.4819620708855,2638.8889661552985,2025-04-30T00:00:00Z
2630.000000000001,2025-05-14T00:00:00Z,1701.3808098678066,906.6308843902666,3483.307811024884,2025-04-30T00:00:00Z
2984.9999999999973,2025-05-15T00:00:00Z,2008.4681067234683,1061.292011811041,3786.557208710591,2025-04-30T00:00:00Z
