y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,4095.503390901725,2274.511243318091,5921.527322905923,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,2253.1822027252265,353.4934108842782,4049.6694574693897,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1152.5289199198837,-722.9322455727162,2988.251019765986,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-1043.5396808411192,-2878.08643382793,734.8720941501853,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-1137.7022905128333,-2978.9127901453326,656.6721603285317,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1504.4046573050393,-353.1124888652012,3322.4679099797154,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,2042.9504043321442,76.39913711571728,3829.7801296426483,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,1850.130716913357,-48.001346805314924,3722.5554596302686,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,1773.40878883788,-32.49205957312154,3696.7841977231137,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1814.021955223033,-110.35496936219467,3512.326881742668,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-118.92957386588432,-1952.7250509031992,1607.8656148608397,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-554.2147040549999,-2487.576095189074,1308.1338810763007,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1704.7967551216489,-100.02195632395491,3550.3432846227424,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2224.0888750835525,351.7242771615135,4050.679430027866,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2347.683265517971,497.10973182017096,4271.9989429994175,2024-12-31T00:00:00Z
2206,2025-01-16T00:00:00Z,2574.601189425946,628.9398524230002,4511.992233365712,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2613.962073055198,839.0367784331643,4435.361234097467,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,419.7360418032172,-1509.7746747365713,2197.9848786071716,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-223.620910225005,-2049.6510443319407,1567.3103110142135,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2129.9825421488476,294.67919306588726,3989.300971785132,2024-12-31T00:00:00Z
3051,2025-01-21T00:00:00Z,2972.7507809461567,1148.8033755943977,4669.514122851412,2024-12-31T00:00:00Z
2878,2025-01-22T00:00:00Z,3325.4906736273256,1648.6565968404188,5124.333864850746,2024-12-31T00:00:00Z
4853,2025-01-23T00:00:00Z,3454.9862376086962,1627.727407539581,5254.959039035431,2024-12-31T00:00:00Z
5202,2025-01-24T00:00:00Z,3204.2037336469184,1465.648761213564,5081.517165398752,2024-12-31T00:00:00Z
1624,2025-01-25T00:00:00Z,956.2584551089421,-961.5958222301151,2694.7870036914674,2024-12-31T00:00:00Z
454,2025-01-26T00:00:00Z,843.948224989457,-1003.1559408359326,2758.879651408129,2024-12-31T00:00:00Z
5598,2025-01-27T00:00:00Z,4228.898416779225,2268.1732031443985,6153.936583628694,2024-12-31T00:00:00Z
5264,2025-01-28T00:00:00Z,6074.0831433470885,4320.595208452295,8026.554498605012,2024-12-31T00:00:00Z
310,2025-01-29T00:00:00Z,6770.481066300195,4986.8474901545305,8574.401298193252,2024-12-31T00:00:00Z
255,2025-01-30T00:00:00Z,6265.720930207979,4450.001627500505,7976.643696108475,2024-12-31T00:00:00Z
6041,2025-01-31T00:00:00Z,4549.516462756235,2610.8387345051206,6443.495585766426,2024-12-31T00:00:00Z
47,2025-02-01T00:00:00Z,215.37855731051604,-1706.941739194057,2035.3383931327437,2025-01-31T00:00:00Z
14,2025-02-02T00:00:00Z,-1666.2479859808827,-3550.173815761449,170.13276574868027,2025-01-31T00:00:00Z
454,2025-02-03T00:00:00Z,259.5902767672478,-1485.5995073416939,2094.866248919168,2025-01-31T00:00:00Z
626,2025-02-04T00:00:00Z,1149.8906693501954,-595.1626422886893,3147.161146187663,2025-01-31T00:00:00Z
886,2025-02-05T00:00:00Z,1575.0486238137992,-384.09992124963645,3343.5825133774574,2025-01-31T00:00:00Z
1159,2025-02-06T00:00:00Z,1785.5263248192532,-6.479036724332616,3712.182348948969,2025-01-31T00:00:00Z
1342,2025-02-07T00:00:00Z,1623.5353227233907,-349.7735045720197,3518.2133792698614,2025-01-31T00:00:00Z
301,2025-02-08T00:00:00Z,-638.2487182039995,-2527.971389424425,1170.075398646513,2025-01-31T00:00:00Z
54,2025-02-09T00:00:00Z,-1047.8326441880458,-3003.179660856716,714.4021520372714,2025-01-31T00:00:00Z
1577,2025-02-10T00:00:00Z,1546.846574985757,-529.242526884748,3282.8993750065315,2025-01-31T00:00:00Z
555,2025-02-11T00:00:00Z,2320.9549435950776,410.30375632220716,4092.6194329327864,2025-01-31T00:00:00Z
1823,2025-02-12T00:00:00Z,2306.7079219744805,576.2698321860576,4266.961931436033,2025-01-31T00:00:00Z
2210,2025-02-13T00:00:00Z,2281.1435643399063,289.1678978408456,4052.4834438034704,2025-01-31T00:00:00Z
2308,2025-02-14T00:00:00Z,2278.831676402734,367.16803458654294,4137.104494414524,2025-01-31T00:00:00Z
485,2025-02-15T00:00:00Z,346.10490770398064,-1589.3774438658731,1989.9839121741854,2025-01-31T00:00:00Z
118,2025-02-16T00:00:00Z,71.1446226604553,-1833.9348711317466,1880.2843512040247,2025-01-31T00:00:00Z
2482,2025-02-17T00:00:00Z,2474.5511495594947,604.3792716935748,4383.729568026015,2025-01-31T00:00:00Z
2913,2025-02-18T00:00:00Z,2945.728612245526,1134.4523652970404,4817.131191445257,2025-01-31T00:00:00Z
3106,2025-02-19T00:00:00Z,2842.8199618816916,948.9303847056676,4604.4895700755,2025-01-31T00:00:00Z
3104,2025-02-20T00:00:00Z,3041.93440536749,1188.1871953705383,4927.57855642594,2025-01-31T00:00:00Z
3309,2025-02-21T00:00:00Z,3345.8231260497873,1598.2453634706776,5128.7001215825885,2025-01-31T00:00:00Z
732,2025-02-22T00:00:00Z,1476.2784411217233,-425.55376286922734,3346.076162907684,2025-01-31T00:00:00Z
202,2025-02-23T00:00:00Z,955.8192140201049,-973.8081671676398,2789.778475893639,2025-01-31T00:00:00Z
3545,2025-02-24T00:00:00Z,3115.513078837759,1228.3622850403815,5013.159013623783,2025-01-31T00:00:00Z
4868,2025-02-25T00:00:00Z,3780.220144257024,1937.679652062819,5729.982836444464,2025-01-31T00:00:00Z
6187,2025-02-26T00:00:00Z,4460.579457063945,2707.552241711248,6369.160135332446,2025-01-31T00:00:00Z
8082,2025-02-27T00:00:00Z,5701.7440153739335,3767.311308068319,7590.87168966731,2025-01-31T00:00:00Z
14838,2025-02-28T00:00:00Z,6681.982000095077,4922.907032522862,8555.513134710705,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,4625.615352729787,2855.8690130120085,6345.898650261889,2025-01-31T00:00:00Z
27,2025-03-02T00:00:00Z,2989.0959277397606,1042.3256218352506,4960.679327591269,2025-01-31T00:00:00Z
378,2025-03-03T00:00:00Z,3439.8986838559294,1608.5094227788086,5346.297236510072,2025-01-31T00:00:00Z
74,2025-03-01T00:00:00Z,4943.221723848232,3003.0981466648655,6804.782370526384,2025-02-28T00:00:00Z
27,2025-03-02T00:00:00Z,3280.6084565478886,1281.244281135193,5119.999577857369,2025-02-28T00:00:00Z
378,2025-03-03T00:00:00Z,3705.125968758848,1855.185224583277,5560.173083824663,2025-02-28T00:00:00Z
666,2025-03-04T00:00:00Z,2521.887170601629,704.7518737705839,4462.983699445483,2025-02-28T00:00:00Z
