y,ds,yhat,yhat_lower,yhat_upper,cutoff
90,2025-01-01T00:00:00Z,2889.4874849051143,1188.9068991049064,4748.591659673355,2024-12-31T00:00:00Z
541,2025-01-02T00:00:00Z,2563.1265763060164,756.2349243064815,4274.080343804083,2024-12-31T00:00:00Z
563,2025-01-03T00:00:00Z,1348.001986613313,-311.0149826660318,3116.7718247313524,2024-12-31T00:00:00Z
42,2025-01-04T00:00:00Z,-885.0049430297145,-2564.785125164646,945.7770967977472,2024-12-31T00:00:00Z
22,2025-01-05T00:00:00Z,-1000.2473366529998,-2617.5433872927733,830.0909288888996,2024-12-31T00:00:00Z
533,2025-01-06T00:00:00Z,1770.5457585818863,55.33833413117012,3505.808132565678,2024-12-31T00:00:00Z
712,2025-01-07T00:00:00Z,2015.5518373154248,129.84347190700572,3704.1149051497505,2024-12-31T00:00:00Z
904,2025-01-08T00:00:00Z,1859.9432230446264,91.22234448708315,3652.750029850953,2024-12-31T00:00:00Z
1135,2025-01-09T00:00:00Z,1772.9466246848797,70.4929040374635,3579.8487462220974,2024-12-31T00:00:00Z
1270,2025-01-10T00:00:00Z,1774.7230149392617,141.4148324877897,3556.320253959946,2024-12-31T00:00:00Z
203,2025-01-11T00:00:00Z,-123.48956952208891,-1909.9165306519092,1649.1345448605655,2024-12-31T00:00:00Z
41,2025-01-12T00:00:00Z,-544.2815237723489,-2331.19340248996,1233.0320246419526,2024-12-31T00:00:00Z
1313,2025-01-13T00:00:00Z,1847.548415738279,18.966747247928723,3757.4807063107232,2024-12-31T00:00:00Z
1609,2025-01-14T00:00:00Z,2074.9880136626275,370.65733738773866,3868.560045381065,2024-12-31T00:00:00Z
2010,2025-01-15T00:00:00Z,2256.8341145395107,469.3686445459595,3941.4235296817697,2024-12-31T00:00:00Z
2206,2025-01-16T00:00:00Z,2508.558848128439,749.5657080621047,4214.276938107637,2024-12-31T00:00:00Z
2291,2025-01-17T00:00:00Z,2534.883042171195,728.7000653719921,4259.124512426998,2024-12-31T00:00:00Z
401,2025-01-18T00:00:00Z,377.42382049502703,-1326.9381883010242,2081.697991309449,2024-12-31T00:00:00Z
129,2025-01-19T00:00:00Z,-261.84501012777173,-1983.6821570066413,1606.6547953761124,2024-12-31T00:00:00Z
2385,2025-01-20T00:00:00Z,2229.465659356846,587.7918413560706,3918.230860081478,2024-12-31T00:00:00Z
