ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-11T00:00:00Z,2108.7511283547315,-444.9664941664218,-444.9664941664218,-444.9664941664218,0,0,0,0,0,0,0,0,0,0,0,0,-699.5579823587555,-699.5579823587555,-699.5579823587555,0,0,0,0,0,0,751.4789828771377,751.4789828771377,751.4789828771377,-496.88749468480387,-496.88749468480387,-496.88749468480387,0,0,0,-212.7722181472215,3670.4163748991064,2108.7511283547315,2108.7511283547315,1663.7846341883096
2022-01-12T00:00:00Z,2109.368220489518,-450.87688055526246,-450.87688055526246,-450.87688055526246,0,0,0,0,0,0,0,0,0,0,0,0,-681.527938226638,-681.527938226638,-681.527938226638,0,0,0,0,0,0,785.8015974026642,785.8015974026642,785.8015974026642,-555.1505397312884,-555.1505397312884,-555.1505397312884,0,0,0,-339.0583185854739,3589.4534252134977,2109.368220489518,2109.368220489518,1658.4913399342556
2022-01-13T00:00:00Z,2109.9853126243047,-286.0377849595635,-286.0377849595635,-286.0377849595635,0,0,0,0,0,0,0,0,0,0,0,0,-495.82011490286857,-495.82011490286857,-495.82011490286857,0,0,0,0,0,0,812.4034394625875,812.4034394625875,812.4034394625875,-602.6211095192824,-602.6211095192824,-602.6211095192824,0,0,0,-139.88212055512162,3759.781777940445,2109.9853126243047,2109.9853126243047,1823.9475276647413
2022-01-14T00:00:00Z,2110.6024047590913,-110.60889774358986,-110.60889774358986,-110.60889774358986,0,0,0,0,0,0,0,0,0,0,0,0,-251.14600614239382,-251.14600614239382,-251.14600614239382,0,0,0,0,0,0,779.1246363122641,779.1246363122641,779.1246363122641,-638.5875279134602,-638.5875279134602,-638.5875279134602,0,0,0,-32.99989756305572,3894.1707900927663,2110.6024047590913,2110.6024047590913,1999.9935070155016
2022-01-15T00:00:00Z,2111.219496893878,-2259.242232155798,-2259.242232155798,-2259.242232155798,0,0,0,0,0,0,0,0,0,0,0,0,-131.0187688996268,-131.0187688996268,-131.0187688996268,0,0,0,0,0,0,-1465.6324944336127,-1465.6324944336127,-1465.6324944336127,-662.5909688225585,-662.5909688225585,-662.5909688225585,0,0,0,-2046.2250580704062,1749.352065411314,2111.219496893878,2111.219496893878,-148.02273526191993
2022-01-16T00:00:00Z,2111.8365890286645,-2928.7422606478694,-2928.7422606478694,-2928.7422606478694,0,0,0,0,0,0,0,0,0,0,0,0,-184.129419982926,-184.129419982926,-184.129419982926,0,0,0,0,0,0,-2070.177102009518,-2070.177102009518,-2070.177102009518,-674.4357386554254,-674.4357386554254,-674.4357386554254,0,0,0,-2810.2510614941407,1158.6908228588075,2111.8365890286645,2111.8365890286645,-816.9056716192049
2022-01-17T00:00:00Z,2112.453681163451,-526.5810839556577,-526.5810839556577,-526.5810839556577,0,0,0,0,0,0,0,0,0,0,0,0,-259.38875063095225,-259.38875063095225,-259.38875063095225,0,0,0,0,0,0,407.0009403984385,407.0009403984385,407.0009403984385,-674.1932737231439,-674.1932737231439,-674.1932737231439,0,0,0,-390.8459421086037,3441.7751322431577,2112.453681163451,2112.453681163451,1585.8725972077934
2022-01-18T00:00:00Z,2113.0707732982382,-1850.3697067462008,-1850.3697067462008,-1850.3697067462008,0,0,0,0,0,0,-1776.141918981086,-1776.141918981086,-1776.141918981086,-1776.141918981086,-1776.141918981086,-1776.141918981086,-163.50703764675276,-163.50703764675276,-163.50703764675276,0,0,0,0,0,0,751.4789828770715,751.4789828770715,751.4789828770715,-662.1997329954331,-662.1997329954331,-662.1997329954331,0,0,0,-1730.9643669970856,2126.297978082322,2113.0707732982382,2113.0707732982382,262.70106655203745
2022-01-19T00:00:00Z,2113.687865433025,269.79680453838193,269.79680453838193,269.79680453838193,0,0,0,0,0,0,0,0,0,0,0,0,123.04243458779304,123.04243458779304,123.04243458779304,0,0,0,0,0,0,785.8015974029162,785.8015974029162,785.8015974029162,-639.0472274523271,-639.0472274523271,-639.0472274523271,0,0,0,405.81615067445415,4268.033476738456,2113.687865433025,2113.687865433025,2383.4846699714067
2022-01-20T00:00:00Z,2114.3049575678115,619.5367300818575,619.5367300818575,619.5367300818575,0,0,0,0,0,0,0,0,0,0,0,0,412.70217829591627,412.70217829591627,412.70217829591627,0,0,0,0,0,0,812.4034394633915,812.4034394633915,812.4034394633915,-605.5688876774501,-605.5688876774501,-605.5688876774501,0,0,0,798.1790411331299,4451.811163719582,2114.3049575678115,2114.3049575678115,2733.841687649669
2022-01-21T00:00:00Z,2114.9220497025976,737.0354700522911,737.0354700522911,737.0354700522911,0,0,0,0,0,0,0,0,0,0,0,0,520.7289608710724,520.7289608710724,520.7289608710724,0,0,0,0,0,0,779.1246363106753,779.1246363106753,779.1246363106753,-562.8181271294567,-562.8181271294567,-562.8181271294567,0,0,0,823.6679981227567,4725.009482500586,2114.9220497025976,2114.9220497025976,2851.957519754889
2022-01-22T00:00:00Z,2115.5391418373842,-1463.352297874835,-1463.352297874835,-1463.352297874835,0,0,0,0,0,0,0,0,0,0,0,0,514.3228022182858,514.3228022182858,514.3228022182858,0,0,0,0,0,0,-1465.6324944366127,-1465.6324944366127,-1465.6324944366127,-512.042605656508,-512.042605656508,-512.042605656508,0,0,0,-1305.2907612870015,2477.1591987777147,2115.5391418373842,2115.5391418373842,652.1868439625493
2022-01-23T00:00:00Z,2116.156233972171,-1803.0141519288507,-1803.0141519288507,-1803.0141519288507,0,0,0,0,0,0,0,0,0,0,0,0,721.8164825028506,721.8164825028506,721.8164825028506,0,0,0,0,0,0,-2070.17710201061,-2070.17710201061,-2070.17710201061,-454.65353242109126,-454.65353242109126,-454.65353242109126,0,0,0,-1664.9683880900895,2264.096002062193,2116.156233972171,2116.156233972171,313.1420820433202
2022-01-24T00:00:00Z,2116.7733261069575,1450.3512357124864,1450.3512357124864,1450.3512357124864,0,0,0,0,0,0,0,0,0,0,0,0,1435.5413612860325,1435.5413612860325,1435.5413612860325,0,0,0,0,0,0,407.00094039089964,407.00094039089964,407.00094039089964,-392.191065964446,-392.191065964446,-392.191065964446,0,0,0,1665.6157193136933,5471.818770394163,2116.7733261069575,2116.7733261069575,3567.124561819444
2022-01-25T00:00:00Z,2117.3904182417446,2979.176428232898,2979.176428232898,2979.176428232898,0,0,0,0,0,0,0,0,0,0,0,0,2553.9841138937895,2553.9841138937895,2553.9841138937895,0,0,0,0,0,0,751.4789828765936,751.4789828765936,751.4789828765936,-326.2866685374854,-326.2866685374854,-326.2866685374854,0,0,0,3175.9763284631777,7148.8522544517555,2117.3904182417446,2117.3904182417446,5096.566846474643
2022-01-26T00:00:00Z,2118.007510376531,4041.4297440328933,4041.4297440328933,4041.4297440328933,0,0,0,0,0,0,0,0,0,0,0,0,3514.2514960685603,3514.2514960685603,3514.2514960685603,0,0,0,0,0,0,785.8015974026723,785.8015974026723,785.8015974026723,-258.62334943833895,-258.62334943833895,-258.62334943833895,0,0,0,4153.412634122953,8028.705635057352,2118.007510376531,2118.007510376531,6159.437254409424
2022-01-27T00:00:00Z,2118.624602511318,4259.818124280016,4259.818124280016,4259.818124280016,0,0,0,0,0,0,0,0,0,0,0,0,3638.309470701528,3638.309470701528,3638.309470701528,0,0,0,0,0,0,812.4034394641953,812.4034394641953,812.4034394641953,-190.89478588570782,-190.89478588570782,-190.89478588570782,0,0,0,4504.617808345708,8291.531972176119,2118.624602511318,2118.624602511318,6378.442726791333
2022-01-28T00:00:00Z,2119.2416946461044,3299.363519550345,3299.363519550345,3299.363519550345,0,0,0,0,0,0,0,0,0,0,0,0,2645.0032217143485,2645.0032217143485,2645.0032217143485,0,0,0,0,0,0,779.1246363090866,779.1246363090866,779.1246363090866,-124.76433847309143,-124.76433847309143,-124.76433847309143,0,0,0,3333.976264645128,7441.270116586808,2119.2416946461044,2119.2416946461044,5418.605214196449
2022-01-29T00:00:00Z,2119.858786780891,-622.8276165836094,-622.8276165836094,-622.8276165836094,0,0,0,0,0,0,0,0,0,0,0,0,904.6298586002507,904.6298586002507,904.6298586002507,0,0,0,0,0,0,-1465.6324944396122,-1465.6324944396122,-1465.6324944396122,-61.82498074424814,-61.82498074424814,-61.82498074424814,0,0,0,-259.8884984034487,3568.5420446754915,2119.858786780891,2119.858786780891,1497.0311701972817
2022-01-30T00:00:00Z,2120.4758789156776,-2865.6064795799184,-2865.6064795799184,-2865.6064795799184,0,0,0,0,0,0,0,0,0,0,0,0,-791.8682387523214,-791.8682387523214,-791.8682387523214,0,0,0,0,0,0,-2070.177102013687,-2070.177102013687,-2070.177102013687,-3.561138813910227,-3.561138813910227,-3.561138813910227,0,0,0,-2636.437846381109,1244.3709257546095,2120.4758789156776,2120.4758789156776,-745.1306006642408
2022-01-31T00:00:00Z,2121.0929710504647,-1317.445490228372,-1317.445490228372,-1317.445490228372,0,0,0,0,0,0,0,0,0,0,0,0,-1773.1330428054766,-1773.1330428054766,-1773.1330428054766,0,0,0,0,0,0,407.0009403926312,407.0009403926312,407.0009403926312,48.686612184473844,48.686612184473844,48.686612184473844,0,0,0,-1163.0036486479619,2788.378376986455,2121.0929710504647,2121.0929710504647,803.6474808220928
2022-02-01T00:00:00Z,2121.710063185251,-5305.000889365075,-5305.000889365075,-5305.000889365075,0,0,0,-2469.0935012311807,-2469.0935012311807,-2469.0935012311807,-4245.235420212267,-4245.235420212267,-4245.235420212267,-1776.141918981086,-1776.141918981086,-1776.141918981086,-1904.9975734339323,-1904.9975734339323,-1904.9975734339323,0,0,0,0,0,0,751.4789828765278,751.4789828765278,751.4789828765278,93.75312140459704,93.75312140459704,93.75312140459704,0,0,0,-5136.448447818322,-1234.0496483873978,2121.710063185251,2121.710063185251,-3183.290826179824
2022-02-02T00:00:00Z,2122.3271553200375,-3123.139231732223,-3123.139231732223,-3123.139231732223,0,0,0,-2469.0935012311807,-2469.0935012311807,-2469.0935012311807,-2469.0935012311807,-2469.0935012311807,-2469.0935012311807,0,0,0,-1570.5230555496441,-1570.5230555496441,-1570.5230555496441,0,0,0,0,0,0,785.8015974031041,785.8015974031041,785.8015974031041,130.67572764549809,130.67572764549809,130.67572764549809,0,0,0,-3054.8083165822504,689.5563849551601,2122.3271553200375,2122.3271553200375,-1000.8120764121854
2022-02-03T00:00:00Z,2122.944247454824,-305.53574773746635,-305.53574773746635,-305.53574773746635,0,0,0,0,0,0,0,0,0,0,0,0,-1276.6553418066078,-1276.6553418066078,-1276.6553418066078,0,0,0,0,0,0,812.4034394649991,812.4034394649991,812.4034394649991,158.7161546041423,158.7161546041423,158.7161546041423,0,0,0,-173.96358539976052,3746.005605619577,2122.944247454824,2122.944247454824,1817.4084997173577
2022-02-04T00:00:00Z,2123.5613395896107,-294.6079182744497,-294.6079182744497,-294.6079182744497,0,0,0,0,0,0,0,0,0,0,0,0,-1251.1092608315657,-1251.1092608315657,-1251.1092608315657,0,0,0,0,0,0,779.1246363157685,779.1246363157685,779.1246363157685,177.37670624134776,177.37670624134776,177.37670624134776,0,0,0,-78.45699808931894,3750.028002500586,2123.5613395896107,2123.5613395896107,1828.953421315161
2022-02-05T00:00:00Z,2124.1784317243973,-2635.6155128885534,-2635.6155128885534,-2635.6155128885534,0,0,0,0,0,0,0,0,0,0,0,0,-1356.3933966812806,-1356.3933966812806,-1356.3933966812806,0,0,0,0,0,0,-1465.6324944386504,-1465.6324944386504,-1465.6324944386504,186.4103782313775,186.4103782313775,186.4103782313775,0,0,0,-2461.4614142148494,1429.1381612963467,2124.1784317243973,2124.1784317243973,-511.4370811641561
2022-02-06T00:00:00Z,2124.795523859184,-3217.397075954722,-3217.397075954722,-3217.397075954722,0,0,0,0,0,0,0,0,0,0,0,0,-1333.0446307292834,-1333.0446307292834,-1333.0446307292834,0,0,0,0,0,0,-2070.177102013099,-2070.177102013099,-2070.177102013099,185.82465678766033,185.82465678766033,185.82465678766033,0,0,0,-2995.026260304875,902.3686493635431,2124.795523859184,2124.795523859184,-1092.601552095538
2022-02-07T00:00:00Z,2125.412615993971,-512.3989941144582,-512.3989941144582,-512.3989941144582,0,0,0,0,0,0,0,0,0,0,0,0,-1095.2788715170818,-1095.2788715170818,-1095.2788715170818,0,0,0,0,0,0,407.0009403943625,407.0009403943625,407.0009403943625,175.87893700826118,175.87893700826118,175.87893700826118,0,0,0,-202.39536552125054,3532.709227437031,2125.412615993971,2125.412615993971,1613.0136218795128
2022-02-08T00:00:00Z,2126.0297081287576,111.29678186250474,111.29678186250474,111.29678186250474,0,0,0,0,0,0,0,0,0,0,0,0,-797.2578560873038,-797.2578560873038,-797.2578560873038,0,0,0,0,0,0,751.4789828762558,751.4789828762558,751.4789828762558,157.07565507355287,157.07565507355287,157.07565507355287,0,0,0,222.77389873334207,4024.514022804106,2126.0297081287576,2126.0297081287576,2237.3264899912624
2022-02-09T00:00:00Z,2126.6468002635443,272.50590642119874,272.50590642119874,272.50590642119874,0,0,0,0,0,0,0,0,0,0,0,0,-643.4410789249686,-643.4410789249686,-643.4410789249686,0,0,0,0,0,0,785.8015974021852,785.8015974021852,785.8015974021852,130.1453879439823,130.1453879439823,130.1453879439823,0,0,0,476.0623719649297,4439.920650104208,2126.6468002635443,2126.6468002635443,2399.152706684743
2022-02-10T00:00:00Z,2127.263892398331,241.0082144769864,241.0082144769864,241.0082144769864,0,0,0,0,0,0,0,0,0,0,0,0,-667.4215514980857,-667.4215514980857,-667.4215514980857,0,0,0,0,0,0,812.4034394617366,812.4034394617366,812.4034394617366,96.02632651333509,96.02632651333509,96.02632651333509,0,0,0,275.97776938300836,4316.290227924104,2127.263892398331,2127.263892398331,2368.272106875317
2022-02-11T00:00:00Z,2127.8809845331175,124.49031398964719,124.49031398964719,124.49031398964719,0,0,0,0,0,0,0,0,0,0,0,0,-710.4729918652331,-710.4729918652331,-710.4729918652331,0,0,0,0,0,0,779.1246363122907,779.1246363122907,779.1246363122907,55.8386695425896,55.8386695425896,55.8386695425896,0,0,0,238.31610516385834,4243.607830543854,2127.8809845331175,2127.8809845331175,2252.371298522765
2022-02-12T00:00:00Z,2128.498076667904,-2061.809232438719,-2061.809232438719,-2061.809232438719,0,0,0,0,0,0,0,0,0,0,0,0,-607.0313504788141,-607.0313504788141,-607.0313504788141,0,0,0,0,0,0,-1465.63249444165,-1465.63249444165,-1465.63249444165,10.854612481745813,10.854612481745813,10.854612481745813,0,0,0,-1847.2353729129952,2117.5654102730846,2128.498076667904,2128.498076667904,66.68884422918518
2022-02-13T00:00:00Z,2129.1151688026907,-2476.2087884135826,-2476.2087884135826,-2476.2087884135826,0,0,0,0,0,0,0,0,0,0,0,0,-368.4964006419919,-368.4964006419919,-368.4964006419919,0,0,0,0,0,0,-2070.1771020125107,-2070.1771020125107,-2070.1771020125107,-37.5352857590796,-37.5352857590796,-37.5352857590796,0,0,0,-2334.4043774466027,1509.3257844547552,2129.1151688026907,2129.1151688026907,-347.0936196108919
2022-02-14T00:00:00Z,2129.7322609374773,151.76421480029785,151.76421480029785,151.76421480029785,0,0,0,0,0,0,0,0,0,0,0,0,-167.37823892905521,-167.37823892905521,-167.37823892905521,0,0,0,0,0,0,407.00094039609394,407.00094039609394,407.00094039609394,-87.85848666674121,-87.85848666674121,-87.85848666674121,0,0,0,414.53612418578876,4166.024644395793,2129.7322609374773,2129.7322609374773,2281.496475737775
2022-02-15T00:00:00Z,2130.349353072264,471.26458903798465,471.26458903798465,471.26458903798465,0,0,0,0,0,0,0,0,0,0,0,0,-141.61572418315208,-141.61572418315208,-141.61572418315208,0,0,0,0,0,0,751.4789828772231,751.4789828772231,751.4789828772231,-138.59866965608637,-138.59866965608637,-138.59866965608637,0,0,0,570.9252933297365,4492.377776881769,2130.349353072264,2130.349353072264,2601.6139421102484
2022-02-16T00:00:00Z,2130.9664452070506,364.58345270664006,364.58345270664006,364.58345270664006,0,0,0,0,0,0,0,0,0,0,0,0,-232.98337949854923,-232.98337949854923,-232.98337949854923,0,0,0,0,0,0,785.8015974026167,785.8015974026167,785.8015974026167,-188.23476519742727,-188.23476519742727,-188.23476519742727,0,0,0,619.1880667647207,4415.779601323683,2130.9664452070506,2130.9664452070506,2495.5498979136905
2022-02-17T00:00:00Z,2131.583537341837,337.2528761308481,337.2528761308481,337.2528761308481,0,0,0,0,0,0,0,0,0,0,0,0,-239.87073358058882,-239.87073358058882,-239.87073358058882,0,0,0,0,0,0,812.4034394625405,812.4034394625405,812.4034394625405,-235.2798297511039,-235.2798297511039,-235.2798297511039,0,0,0,532.4771349208837,4451.1712025072975,2131.583537341837,2131.583537341837,2468.8364134726853
2022-02-18T00:00:00Z,2132.200629476624,465.13895846691076,465.13895846691076,465.13895846691076,0,0,0,0,0,0,0,0,0,0,0,0,-35.666899168029026,-35.666899168029026,-35.666899168029026,0,0,0,0,0,0,779.124636312591,779.124636312591,779.124636312591,-278.31877867765104,-278.31877867765104,-278.31877867765104,0,0,0,586.6710320200128,4421.842872326071,2132.200629476624,2132.200629476624,2597.3395879435348
2022-02-19T00:00:00Z,2132.8177216114104,-1499.0849053606796,-1499.0849053606796,-1499.0849053606796,0,0,0,0,0,0,0,0,0,0,0,0,282.59161762984434,282.59161762984434,282.59161762984434,0,0,0,0,0,0,-1465.6324944426692,-1465.6324944426692,-1465.6324944426692,-316.04402854785485,-316.04402854785485,-316.04402854785485,0,0,0,-1412.2365371769918,2468.9272944117183,2132.8177216114104,2132.8177216114104,633.7328162507308
2022-02-20T00:00:00Z,2133.434813746197,-1924.5431115060044,-1924.5431115060044,-1924.5431115060044,0,0,0,0,0,0,0,0,0,0,0,0,492.92215030113334,492.92215030113334,492.92215030113334,0,0,0,0,0,0,-2070.177102011923,-2070.177102011923,-2070.177102011923,-347.2881597952148,-347.2881597952148,-347.2881597952148,0,0,0,-1685.7547677924551,2098.327545528438,2133.434813746197,2133.434813746197,208.89170224019267
2022-02-21T00:00:00Z,2134.0519056215057,551.081977306787,551.081977306787,551.081977306787,0,0,0,0,0,0,0,0,0,0,0,0,515.1338296329823,515.1338296329823,515.1338296329823,0,0,0,0,0,0,407.0009403967788,407.0009403967788,407.0009403967788,-371.052792722974,-371.052792722974,-371.052792722974,0,0,0,562.9778605546019,4674.64416679816,2134.0519056215057,2134.0519056215057,2685.1338829282927
2022-02-22T00:00:00Z,2134.668997496814,932.3360736268058,932.3360736268058,932.3360736268058,0,0,0,0,0,0,0,0,0,0,0,0,567.3900630174122,567.3900630174122,567.3900630174122,0,0,0,0,0,0,751.4789828769511,751.4789828769511,751.4789828769511,-386.5329722675575,-386.5329722675575,-386.5329722675575,0,0,0,1200.8173926202758,5035.292468910666,2134.668997496814,2134.668997496814,3067.00507112362
2022-02-23T00:00:00Z,2135.2860893721227,1402.268195642948,1402.268195642948,1402.268195642948,0,0,0,0,0,0,0,0,0,0,0,0,1009.6030750553344,1009.6030750553344,1009.6030750553344,0,0,0,0,0,0,785.8015974030482,785.8015974030482,785.8015974030482,-393.13647681543443,-393.13647681543443,-393.13647681543443,0,0,0,1558.9923941844531,5585.510940493234,2135.2860893721227,2135.2860893721227,3537.5542850150705
2022-02-24T00:00:00Z,2135.9031812474313,2392.7175990661594,2392.7175990661594,2392.7175990661594,0,0,0,0,0,0,0,0,0,0,0,0,1970.8117601534416,1970.8117601534416,1970.8117601534416,0,0,0,0,0,0,812.4034394633445,812.4034394633445,812.4034394633445,-390.4976005506267,-390.4976005506267,-390.4976005506267,0,0,0,2659.9623887819153,6524.271640829955,2135.9031812474313,2135.9031812474313,4528.620780313591
2022-02-25T00:00:00Z,2136.52027312274,3500.439922718344,3500.439922718344,3500.439922718344,0,0,0,0,0,0,0,0,0,0,0,0,3099.8003900892854,3099.8003900892854,3099.8003900892854,0,0,0,0,0,0,779.1246363110022,779.1246363110022,779.1246363110022,-378.48510368194417,-378.48510368194417,-378.48510368194417,0,0,0,3718.979635350775,7562.347874683844,2136.52027312274,2136.52027312274,5636.960195841084
2022-02-26T00:00:00Z,2137.1373649980487,1890.0395343604662,1890.0395343604662,1890.0395343604662,0,0,0,0,0,0,0,0,0,0,0,0,3712.8762054059102,3712.8762054059102,3712.8762054059102,0,0,0,0,0,0,-1465.6324944355931,-1465.6324944355931,-1465.6324944355931,-357.204176609851,-357.204176609851,-357.204176609851,0,0,0,2116.142473250072,5945.9586133414605,2137.1373649980487,2137.1373649980487,4027.1768993585147
2022-02-27T00:00:00Z,2137.754456873357,875.9589268000013,875.9589268000013,875.9589268000013,0,0,0,0,0,0,0,0,0,0,0,0,3273.128447455061,3273.128447455061,3273.128447455061,0,0,0,0,0,0,-2070.177102014999,-2070.177102014999,-2070.177102014999,-326.99241864005984,-326.99241864005984,-326.99241864005984,0,0,0,945.6717877879721,4903.326111190193,2137.754456873357,2137.754456873357,3013.7133836733583
2022-02-28T00:00:00Z,2138.3715487486656,1941.4325337316066,1941.4325337316066,1941.4325337316066,0,0,0,0,0,0,0,0,0,0,0,0,1822.8415785054128,1822.8415785054128,1822.8415785054128,0,0,0,0,0,0,407.000940399557,407.000940399557,407.000940399557,-288.40998517336305,-288.40998517336305,-288.40998517336305,0,0,0,2277.7454104959033,6069.213801369828,2138.3715487486656,2138.3715487486656,4079.804082480272
2022-03-01T00:00:00Z,2138.9886406239743,508.79271740334485,508.79271740334485,508.79271740334485,0,0,0,0,0,0,0,0,0,0,0,0,-0.46206005796590477,-0.46206005796590477,-0.46206005796590477,0,0,0,0,0,0,751.4789828768855,751.4789828768855,751.4789828768855,-242.22420541557474,-242.22420541557474,-242.22420541557474,0,0,0,682.637530083125,4568.171932326893,2138.9886406239743,2138.9886406239743,2647.781358027319
2022-03-02T00:00:00Z,2139.605732499283,-798.6675270164317,-798.6675270164317,-798.6675270164317,0,0,0,0,0,0,0,0,0,0,0,0,-1395.0800127092411,-1395.0800127092411,-1395.0800127092411,0,0,0,0,0,0,785.801597402129,785.801597402129,785.801597402129,-189.3891117093197,-189.3891117093197,-189.3891117093197,0,0,0,-499.9513437891172,3298.3176895186543,2139.605732499283,2139.605732499283,1340.9382054828513
2022-03-03T00:00:00Z,2140.2228243745917,-1248.5341892395445,-1248.5341892395445,-1248.5341892395445,0,0,0,0,0,0,0,0,0,0,0,0,-1929.9171806495572,-1929.9171806495572,-1929.9171806495572,0,0,0,0,0,0,812.4034394615054,812.4034394615054,812.4034394615054,-131.02044805149325,-131.02044805149325,-131.02044805149325,0,0,0,-918.0866319974285,2850.3882573024903,2140.2228243745917,2140.2228243745917,891.6886351350472
