ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas,Christmas_lower,Christmas_upper,CNY,CNY_lower,CNY_upper,holidays,holidays_lower,holidays_upper,MCO_1,MCO_1_lower,MCO_1_upper,MCO_2,MCO_2_lower,MCO_2_upper,Minor_PH,Minor_PH_lower,Minor_PH_upper,monthly,monthly_lower,monthly_upper,Raya_AA,Raya_AA_lower,Raya_AA_upper,Raya_AF,Raya_AF_lower,Raya_AF_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2022-01-11T00:00:00Z,2106.638102223798,-444.84260890923986,-444.84260890923986,-444.84260890923986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-700.3553062709683,-700.3553062709683,-700.3553062709683,0,0,0,0,0,0,751.8708176889108,751.8708176889108,751.8708176889108,-496.35812032718206,-496.35812032718206,-496.35812032718206,0,0,0,-174.51423782914486,3647.9409587733626,2106.638102223798,2106.638102223798,1661.795493314558
2022-01-12T00:00:00Z,2107.2580285766967,-451.7772327309659,-451.7772327309659,-451.7772327309659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-682.6256521212657,-682.6256521212657,-682.6256521212657,0,0,0,0,0,0,785.6068199370249,785.6068199370249,785.6068199370249,-554.7584005467248,-554.7584005467248,-554.7584005467248,0,0,0,-403.8939824885083,3636.0674045831456,2107.2580285766967,2107.2580285766967,1655.4807958457309
2022-01-13T00:00:00Z,2107.8779549295955,-286.4730177345003,-286.4730177345003,-286.4730177345003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-496.3095696905585,-496.3095696905585,-496.3095696905585,0,0,0,0,0,0,812.1740657434219,812.1740657434219,812.1740657434219,-602.3375137873635,-602.3375137873635,-602.3375137873635,0,0,0,-5.72628044993357,3782.195121325836,2107.8779549295955,2107.8779549295955,1821.4049371950953
2022-01-14T00:00:00Z,2108.4978812824943,-109.52781789928542,-109.52781789928542,-109.52781789928542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.62542622276902,-250.62542622276902,-250.62542622276902,0,0,0,0,0,0,779.479955235192,779.479955235192,779.479955235192,-638.3823469117085,-638.3823469117085,-638.3823469117085,0,0,0,166.34650177554678,4059.250070519605,2108.4978812824943,2108.4978812824943,1998.970063383209
2022-01-15T00:00:00Z,2109.117807635393,-2258.5797593310003,-2258.5797593310003,-2258.5797593310003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-130.0049736332962,-130.0049736332962,-130.0049736332962,0,0,0,0,0,0,-1466.141535415149,-1466.141535415149,-1466.141535415149,-662.4332502825554,-662.4332502825554,-662.4332502825554,0,0,0,-2135.967993935684,1824.2215894084893,2109.117807635393,2109.117807635393,-149.46195169560724
2022-01-16T00:00:00Z,2109.7377339882923,-2928.2663620074936,-2928.2663620074936,-2928.2663620074936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-183.64187827083632,-183.64187827083632,-183.64187827083632,0,0,0,0,0,0,-2070.330156384505,-2070.330156384505,-2070.330156384505,-674.2943273521521,-674.2943273521521,-674.2943273521521,0,0,0,-2768.1989821893103,1109.9158074849845,2109.7377339882923,2109.7377339882923,-818.5286280192013
2022-01-17T00:00:00Z,2110.357660341191,-526.7594259932729,-526.7594259932729,-526.7594259932729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260.0620328052122,-260.0620328052122,-260.0620328052122,0,0,0,0,0,0,407.34003320506946,407.34003320506946,407.34003320506946,-674.0374263931301,-674.0374263931301,-674.0374263931301,0,0,0,-392.0802971186108,3434.7964938710948,2110.357660341191,2110.357660341191,1583.5982343479182
2022-01-18T00:00:00Z,2110.97758669409,-1842.2537354228,-1842.2537354228,-1842.2537354228,0,0,0,0,0,0,-1767.1012203123178,-1767.1012203123178,-1767.1012203123178,0,0,0,0,0,0,-1767.1012203123178,-1767.1012203123178,-1767.1012203123178,-165.0236177174896,-165.0236177174896,-165.0236177174896,0,0,0,0,0,0,751.8708176888454,751.8708176888454,751.8708176888454,-661.9997150818378,-661.9997150818378,-661.9997150818378,0,0,0,-1663.5811456222807,2170.919446414025,2110.97758669409,2110.97758669409,268.72385127128996
2022-01-19T00:00:00Z,2111.5975130469888,268.533798468404,268.533798468404,268.533798468404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.70185827824675,121.70185827824675,121.70185827824675,0,0,0,0,0,0,785.6068199372779,785.6068199372779,785.6068199372779,-638.7748797471207,-638.7748797471207,-638.7748797471207,0,0,0,537.9872853620524,4294.063882033274,2111.5975130469888,2111.5975130469888,2380.1313115153926
2022-01-20T00:00:00Z,2112.2174393998876,619.413762867336,619.413762867336,619.413762867336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.4378488785538,412.4378488785538,412.4378488785538,0,0,0,0,0,0,812.1740657442258,812.1740657442258,812.1740657442258,-605.1981517554435,-605.1981517554435,-605.1981517554435,0,0,0,892.200388304304,4681.908954472821,2112.2174393998876,2112.2174393998876,2731.6312022672237
2022-01-21T00:00:00Z,2112.8373657527864,738.8274526363884,738.8274526363884,738.8274526363884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.6730169262282,521.6730169262282,521.6730169262282,0,0,0,0,0,0,779.4799552336034,779.4799552336034,779.4799552336034,-562.3255195234431,-562.3255195234431,-562.3255195234431,0,0,0,896.5586666025633,4859.795043997388,2112.8373657527864,2112.8373657527864,2851.664818389175
2022-01-22T00:00:00Z,2113.4572921056856,-1461.64856082397,-1461.64856082397,-1461.64856082397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.9006065738826,515.9006065738826,515.9006065738826,0,0,0,0,0,0,-1466.1415354181493,-1466.1415354181493,-1466.1415354181493,-511.40763197970296,-511.40763197970296,-511.40763197970296,0,0,0,-1402.2244542676963,2665.4950945621586,2113.4572921056856,2113.4572921056856,651.8087312817156
2022-01-23T00:00:00Z,2114.0772184585844,-1800.8169113659535,-1800.8169113659535,-1800.8169113659535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.3722790901904,723.3722790901904,723.3722790901904,0,0,0,0,0,0,-2070.3301563855975,-2070.3301563855975,-2070.3301563855975,-453.85903407054667,-453.85903407054667,-453.85903407054667,0,0,0,-1556.0566551758732,2248.389946075473,2114.0772184585844,2114.0772184585844,313.2603070926309
2022-01-24T00:00:00Z,2114.697144811483,1452.9965704627982,1452.9965704627982,1452.9965704627982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.8800308672678,1436.8800308672678,1436.8800308672678,0,0,0,0,0,0,407.34003319752804,407.34003319752804,407.34003319752804,-391.2234936019977,-391.2234936019977,-391.2234936019977,0,0,0,1591.1635383792118,5547.545466341105,2114.697144811483,2114.697144811483,3567.693715274281
2022-01-25T00:00:00Z,2115.3170711643825,2982.0611129536246,2982.0611129536246,2982.0611129536246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555.326573470557,2555.326573470557,2555.326573470557,0,0,0,0,0,0,751.8708176883652,751.8708176883652,751.8708176883652,-325.13627820529797,-325.13627820529797,-325.13627820529797,0,0,0,3169.7397740350702,7111.0106087963795,2115.3170711643825,2115.3170711643825,5097.378184118007
2022-01-26T00:00:00Z,2115.936997517281,4044.0454594111384,4044.0454594111384,4044.0454594111384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515.722958359056,3515.722958359056,3515.722958359056,0,0,0,0,0,0,785.6068199370343,785.6068199370343,785.6068199370343,-257.28431888495214,-257.28431888495214,-257.28431888495214,0,0,0,4144.987370958082,8077.510155670568,2115.936997517281,2115.936997517281,6159.982456928419
2022-01-27T00:00:00Z,2116.55692387018,4262.359855959217,4262.359855959217,4262.359855959217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639.5510406299477,3639.5510406299477,3639.5510406299477,0,0,0,0,0,0,812.1740657450297,812.1740657450297,812.1740657450297,-189.36525041576044,-189.36525041576044,-189.36525041576044,0,0,0,4490.208496760351,8408.733258681194,2116.55692387018,2116.55692387018,6378.9167798293975
2022-01-28T00:00:00Z,2117.1768502230784,3301.7902609064954,3301.7902609064954,3301.7902609064954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.356653024503,2645.356653024503,2645.356653024503,0,0,0,0,0,0,779.4799552320145,779.4799552320145,779.4799552320145,-123.04634735002097,-123.04634735002097,-123.04634735002097,0,0,0,3609.8489883503544,7480.17998102266,2117.1768502230784,2117.1768502230784,5418.967111129574
2022-01-29T00:00:00Z,2117.7967765759777,-622.3218497596272,-622.3218497596272,-622.3218497596272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.7440624935061,903.7440624935061,903.7440624935061,0,0,0,0,0,0,-1466.1415354211495,-1466.1415354211495,-1466.1415354211495,-59.92437683198398,-59.92437683198398,-59.92437683198398,0,0,0,-395.0973944641152,3420.317220647087,2117.7967765759777,2117.7967765759777,1495.4749268163505
2022-01-30T00:00:00Z,2118.416702928877,-2865.43248973007,-2865.43248973007,-2865.43248973007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-793.6149676365709,-793.6149676365709,-793.6149676365709,0,0,0,0,0,0,-2070.330156388676,-2070.330156388676,-2070.330156388676,-1.487365704823175,-1.487365704823175,-1.487365704823175,0,0,0,-2773.8819030426066,1208.306965722214,2118.416702928877,2118.416702928877,-747.0157868011929
2022-01-31T00:00:00Z,2119.0366292817753,-1316.58824203293,-1316.58824203293,-1316.58824203293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1774.849045107662,-1774.849045107662,-1774.849045107662,0,0,0,0,0,0,407.3400331992601,407.3400331992601,407.3400331992601,50.920769875471784,50.920769875471784,50.920769875471784,0,0,0,-1250.9736215869918,2717.6751114172484,2119.0366292817753,2119.0366292817753,802.4483872488452
2022-02-01T00:00:00Z,2119.6565556346745,-5329.119603500182,-5329.119603500182,-5329.119603500182,0,0,0,-2504.051311748948,-2504.051311748948,-2504.051311748948,-4271.152532061265,-4271.152532061265,-4271.152532061265,0,0,0,0,0,0,-1767.1012203123178,-1767.1012203123178,-1767.1012203123178,-1905.969746752419,-1905.969746752419,-1905.969746752419,0,0,0,0,0,0,751.8708176883,751.8708176883,751.8708176883,96.13185762520376,96.13185762520376,96.13185762520376,0,0,0,-5226.412563317988,-1306.799939522335,2119.6565556346745,2119.6565556346745,-3209.4630478655076
2022-02-02T00:00:00Z,2120.2764819875733,-3156.0120505706454,-3156.0120505706454,-3156.0120505706454,0,0,0,-2504.051311748948,-2504.051311748948,-2504.051311748948,-2504.051311748948,-2504.051311748948,-2504.051311748948,0,0,0,0,0,0,0,0,0,-1570.7481450833093,-1570.7481450833093,-1570.7481450833093,0,0,0,0,0,0,785.6068199374647,785.6068199374647,785.6068199374647,133.180586324147,133.180586324147,133.180586324147,0,0,0,-3003.5324725242117,914.5053262849927,2120.2764819875733,2120.2764819875733,-1035.735568583072
2022-02-03T00:00:00Z,2120.896408340472,-303.21495594714145,-303.21495594714145,-303.21495594714145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1276.715465659289,-1276.715465659289,-1276.715465659289,0,0,0,0,0,0,812.1740657458339,812.1740657458339,812.1740657458339,161.3264439663136,161.3264439663136,161.3264439663136,0,0,0,-36.79116310825366,3712.2671628844155,2120.896408340472,2120.896408340472,1817.6814523933308
2022-02-04T00:00:00Z,2121.5163346933714,-291.9748825460734,-291.9748825460734,-291.9748825460734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1251.5247842037245,-1251.5247842037245,-1251.5247842037245,0,0,0,0,0,0,779.4799552386968,779.4799552386968,779.4799552386968,180.06994641895434,180.06994641895434,180.06994641895434,0,0,0,-142.4554854328311,3678.1632475769966,2121.5163346933714,2121.5163346933714,1829.541452147298
2022-02-05T00:00:00Z,2122.1362610462697,-2634.0693903653073,-2634.0693903653073,-2634.0693903653073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1357.0906270626213,-1357.0906270626213,-1357.0906270626213,0,0,0,0,0,0,-1466.141535420188,-1466.141535420188,-1466.141535420188,189.16277211750167,189.16277211750167,189.16277211750167,0,0,0,-2531.3512049763262,1495.7316575923282,2122.1362610462697,2122.1362610462697,-511.93312931903756
2022-02-06T00:00:00Z,2122.756187399169,-3215.1779485045913,-3215.1779485045913,-3215.1779485045913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1333.4593659945187,-1333.4593659945187,-1333.4593659945187,0,0,0,0,0,0,-2070.330156388087,-2070.330156388087,-2070.330156388087,188.61157387801515,188.61157387801515,188.61157387801515,0,0,0,-2957.4029224931915,820.0936687451821,2122.756187399169,2122.756187399169,-1092.4217611054223
2022-02-07T00:00:00Z,2123.376113752068,-508.9713572772484,-508.9713572772484,-508.9713572772484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1094.9867904682994,-1094.9867904682994,-1094.9867904682994,0,0,0,0,0,0,407.3400332009921,407.3400332009921,407.3400332009921,178.67539999005913,178.67539999005913,178.67539999005913,0,0,0,-280.22915879659877,3582.266287024119,2123.376113752068,2123.376113752068,1614.4047564748194
2022-02-08T00:00:00Z,2123.9960401049666,115.23464619314404,115.23464619314404,115.23464619314404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-796.4929906600464,-796.4929906600464,-796.4929906600464,0,0,0,0,0,0,751.8708176880273,751.8708176880273,751.8708176880273,159.8568191651633,159.8568191651633,159.8568191651633,0,0,0,385.4473130958871,4069.1091099482765,2123.9960401049666,2123.9960401049666,2239.2306862981104
2022-02-09T00:00:00Z,2124.6159664578654,275.53488267516025,275.53488267516025,275.53488267516025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-642.9589407043765,-642.9589407043765,-642.9589407043765,0,0,0,0,0,0,785.6068199365469,785.6068199365469,785.6068199365469,132.88700344298988,132.88700344298988,132.88700344298988,0,0,0,393.47631113179136,4351.809835215171,2124.6159664578654,2124.6159664578654,2400.1508491330255
2022-02-10T00:00:00Z,2125.235892810764,243.07608541621588,243.07608541621588,243.07608541621588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-667.8031559863015,-667.8031559863015,-667.8031559863015,0,0,0,0,0,0,812.1740657425706,812.1740657425706,812.1740657425706,98.70517565994676,98.70517565994676,98.70517565994676,0,0,0,447.44777756516896,4222.823142004482,2125.235892810764,2125.235892810764,2368.31197822698
2022-02-11T00:00:00Z,2125.8558191636635,126.3802592538995,126.3802592538995,126.3802592538995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-711.5326656105516,-711.5326656105516,-711.5326656105516,0,0,0,0,0,0,779.4799552352194,779.4799552352194,779.4799552352194,58.43296962923164,58.43296962923164,58.43296962923164,0,0,0,314.76670385640017,4408.209982782914,2125.8558191636635,2125.8558191636635,2252.236078417563
2022-02-12T00:00:00Z,2126.4757455165623,-2060.722253006114,-2060.722253006114,-2060.722253006114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-607.9250956970942,-607.9250956970942,-607.9250956970942,0,0,0,0,0,0,-1466.1415354231885,-1466.1415354231885,-1466.1415354231885,13.34437811416866,13.34437811416866,13.34437811416866,0,0,0,-2025.5697120194511,1886.999823617935,2126.4757455165623,2126.4757455165623,65.75349251044827
2022-02-13T00:00:00Z,2127.095671869461,-2473.971841702345,-2473.971841702345,-2473.971841702345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-368.4737580691984,-368.4737580691984,-368.4737580691984,0,0,0,0,0,0,-2070.330156387499,-2070.330156387499,-2070.330156387499,-35.167927245647604,-35.167927245647604,-35.167927245647604,0,0,0,-2265.777335060771,1622.8870276313578,2127.095671869461,2127.095671869461,-346.876169832884
2022-02-14T00:00:00Z,2127.71559822236,155.21476221707888,155.21476221707888,155.21476221707888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166.4962395459607,-166.4962395459607,-166.4962395459607,0,0,0,0,0,0,407.34003320272427,407.34003320272427,407.34003320272427,-85.6290314396846,-85.6290314396846,-85.6290314396846,0,0,0,366.08371964923157,4243.498195185892,2127.71559822236,2127.71559822236,2282.9303604394386
2022-02-15T00:00:00Z,2128.335524575259,474.61010601299006,474.61010601299006,474.61010601299006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.74068286482586,-140.74068286482586,-140.74068286482586,0,0,0,0,0,0,751.8708176889962,751.8708176889962,751.8708176889962,-136.52002881118045,-136.52002881118045,-136.52002881118045,0,0,0,726.4683216414337,4513.802164242764,2128.335524575259,2128.335524575259,2602.945630588249
2022-02-16T00:00:00Z,2128.9554509281575,366.2377285641675,366.2377285641675,366.2377285641675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-233.0519777409715,-233.0519777409715,-233.0519777409715,0,0,0,0,0,0,785.6068199369774,785.6068199369774,785.6068199369774,-186.31711363183825,-186.31711363183825,-186.31711363183825,0,0,0,599.6172518887214,4457.369641512183,2128.9554509281575,2128.9554509281575,2495.193179492325
2022-02-17T00:00:00Z,2129.5753772810567,337.57872005058283,337.57872005058283,337.57872005058283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-241.06483225101374,-241.06483225101374,-241.06483225101374,0,0,0,0,0,0,812.1740657433745,812.1740657433745,812.1740657433745,-233.53051344177823,-233.53051344177823,-233.53051344177823,0,0,0,477.0914997703115,4494.218374928728,2129.5753772810567,2129.5753772810567,2467.1540973316396
2022-02-18T00:00:00Z,2130.1953036339555,465.50107226968504,465.50107226968504,465.50107226968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.23660291190444,-37.23660291190444,-37.23660291190444,0,0,0,0,0,0,779.4799552355192,779.4799552355192,779.4799552355192,-276.7422800539297,-276.7422800539297,-276.7422800539297,0,0,0,650.7461866413428,4458.21108267316,2130.1953036339555,2130.1953036339555,2595.6963759036407
2022-02-19T00:00:00Z,2130.8152299868543,-1499.0669253141496,-1499.0669253141496,-1499.0669253141496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.71659854186083,281.71659854186083,281.71659854186083,0,0,0,0,0,0,-1466.1415354242076,-1466.1415354242076,-1466.1415354242076,-314.64198843180293,-314.64198843180293,-314.64198843180293,0,0,0,-1290.5604767619122,2476.6366534063845,2130.8152299868543,2130.8152299868543,631.7483046727048
2022-02-20T00:00:00Z,2131.4351563397536,-1923.089376731794,-1923.089376731794,-1923.089376731794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.3002329026156,493.3002329026156,493.3002329026156,0,0,0,0,0,0,-2070.3301563869104,-2070.3301563869104,-2070.3301563869104,-346.05945324749905,-346.05945324749905,-346.05945324749905,0,0,0,-1767.2836769163232,2152.626002219694,2131.4351563397536,2131.4351563397536,208.34577960795968
2022-02-21T00:00:00Z,2132.0550599309795,553.8352964737408,553.8352964737408,553.8352964737408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.4889183693306,516.4889183693306,516.4889183693306,0,0,0,0,0,0,407.34003320340855,407.34003320340855,407.34003320340855,-369.9936550989982,-369.9936550989982,-369.9936550989982,0,0,0,780.445453241362,4543.394404650683,2132.0550599309795,2132.0550599309795,2685.8903564047205
2022-02-22T00:00:00Z,2132.6749635222054,935.2506696119113,935.2506696119113,935.2506696119113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.0170228008113,569.0170228008113,569.0170228008113,0,0,0,0,0,0,751.8708176887238,751.8708176887238,751.8708176887238,-385.6371708776237,-385.6371708776237,-385.6371708776237,0,0,0,1146.1376242001816,4961.667600900791,2132.6749635222054,2132.6749635222054,3067.9256331341167
2022-02-23T00:00:00Z,2133.2948671134313,1404.2512123355282,1404.2512123355282,1404.2512123355282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.0399152080662,1011.0399152080662,1011.0399152080662,0,0,0,0,0,0,785.6068199374077,785.6068199374077,785.6068199374077,-392.39552280994576,-392.39552280994576,-392.39552280994576,0,0,0,1596.1429711770752,5398.642783260185,2133.2948671134313,2133.2948671134313,3537.5460794489595
2022-02-24T00:00:00Z,2133.9147707046573,2394.389935336252,2394.389935336252,2394.389935336252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.1168646209915,1972.1168646209915,1972.1168646209915,0,0,0,0,0,0,812.1740657441786,812.1740657441786,812.1740657441786,-389.9009950289184,-389.9009950289184,-389.9009950289184,0,0,0,2506.9103620371952,6376.008525422424,2133.9147707046573,2133.9147707046573,4528.30470604091
2022-02-25T00:00:00Z,2134.5346742958836,3502.6779694282727,3502.6779694282727,3502.6779694282727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.218625753654,3101.218625753654,3101.218625753654,0,0,0,0,0,0,779.4799552339304,779.4799552339304,779.4799552339304,-378.0206115593118,-378.0206115593118,-378.0206115593118,0,0,0,3626.385414053983,7539.502987994508,2134.5346742958836,2134.5346742958836,5637.212643724157
2022-02-26T00:00:00Z,2135.1545778871096,1891.3082766861846,1891.3082766861846,1891.3082766861846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714.307933579113,3714.307933579113,3714.307933579113,0,0,0,0,0,0,-1466.14153541713,-1466.14153541713,-1466.14153541713,-356.8581214757984,-356.8581214757984,-356.8581214757984,0,0,0,1970.880630431565,6048.256823802561,2135.1545778871096,2135.1545778871096,4026.462854573294
2022-02-27T00:00:00Z,2135.7744814783355,876.924264411742,876.924264411742,876.924264411742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274.0044125034424,3274.0044125034424,3274.0044125034424,0,0,0,0,0,0,-2070.330156389989,-2070.330156389989,-2070.330156389989,-326.74999170171174,-326.74999170171174,-326.74999170171174,0,0,0,1113.48749583763,5120.416504675917,2135.7744814783355,2135.7744814783355,3012.6987458900776
